Species,ChemicalName,QNs,Freq,log10_Aij,EU_K,CDMS/JPL Intensity
C18O,Carbon Monoxide,2-1,219.5603568,-6.22103,15.8058,-4.1794
C18O,Carbon Monoxide,3-2,329.3305453,-5.66324,31.61116,-3.6706
C18O,Carbon Monoxide,4-3,439.0887631,-5.27331,52.684,-3.3231
C18O,Carbon Monoxide,5-4,548.8309775,-4.9737,79.02355,-3.0675
C18O,Carbon Monoxide,6-5,658.5532728,-4.73052,110.6289,-2.8728
C18O,Carbon Monoxide,7-6,768.251589,-4.52606,147.49899,-2.7226
C18O,Carbon Monoxide,8-7,877.9219561,-4.34987,189.63233,-2.6071
