Species,ChemicalName,QNs,Freq,log10_Aij,EU_K,CDMS/JPL Intensity
CH2CN,Cyanomethyl,"6(2,4)-5(2,3),J+F=6-6,S=15-9",120.6624503,-5.47593,73.07807,-5.6153
CH2CN,Cyanomethyl,"6(2,5)-5(2,4),J=11/2-9/2",120.6745086,-3.99433,73.07573,-3.1795
CH2CN,Cyanomethyl,"6(2,4)-5(2,3),J=11/2-9/2",120.6875901,-3.99418,73.07694,-3.1794
CH2CN,Cyanomethyl,"6(2,4)-5(2,3),J+F=5-5,S=21-15",120.6946385,-5.33484,73.07846,-5.5535
CH2CN,Cyanomethyl,"6(0,6)-5(0,5),J=13/2-11/2",120.7138614,-3.93647,20.27697,-2.9784
CH2CN,Cyanomethyl,"6(0,6)-5(0,5),J+F=6-6,S=16-10",120.7284294,-5.43503,20.27806,-5.4982
CH2CN,Cyanomethyl,"6(0,6)-5(0,5),J+F=6-6,S=15-7",120.7596517,-5.21892,20.28158,-5.2822
CH2CN,Cyanomethyl,"6(0,6)-5(0,5),J+F=4-4,S=23-20",120.7853587,-5.45183,20.28238,-5.6913
CH2CN,Cyanomethyl,"6(0,6)-5(0,5),J=11/2-11/2",120.7983938,-5.75512,20.28103,-4.8643
CH2CN,Cyanomethyl,"6(2,5)-5(2,4),J+F=6-6,S=15-7",121.1590711,-5.71597,73.07686,-5.8571
CH2CN,Cyanomethyl,"6(2,4)-5(2,3),J+F=6-6,S=15-7",121.1725914,-5.71582,73.07809,-5.857
CH2CN,Cyanomethyl,"6(2,4)-5(2,3),J+F=5-5,S=21-14",121.1883902,-5.75178,73.07842,-5.9722
CH2CN,Cyanomethyl,"6(2,5)-5(2,4),J+F=7-7,S=9-2",121.213382,-5.84192,73.07818,-5.9163
CH2CN,Cyanomethyl,"6(2,5)-5(2,4),J=11/2-11/2",121.2281878,-5.80476,73.07569,-4.9919
CH2CN,Cyanomethyl,"6(2,4)-5(2,3),J=11/2-11/2",121.2415491,-5.80461,73.07705,-4.9918
CH2CN,Cyanomethyl,"6(2,5)-5(2,4),J+F=8-8,S=4-0",121.2690227,-5.92141,73.07941,-5.938
CH2CN,Cyanomethyl,"6(2,4)-5(2,3),J+F=8-8,S=4-0",121.2824487,-5.92106,73.08063,-5.9377
CH2CN,Cyanomethyl,"6(3,3)-5(3,2),J=11/2-11/2",121.7510482,-5.87683,139.01696,-5.6384
CH2CN,Cyanomethyl,"6(1,5)-5(1,4),J=13/2-11/2",121.8327969,-3.93671,33.66029,-3.4791
CH2CN,Cyanomethyl,"6(1,5)-5(1,4),J+F=7-7,S=6-1",122.0497765,-5.72781,33.67313,-5.7481
CH2CN,Cyanomethyl,"6(1,5)-5(1,4),J=11/2-11/2",122.0555076,-5.75456,33.67098,-5.3647
CH2CN,Cyanomethyl,"6(1,5)-5(1,4),J+F=5-5,S=19-12",122.0628955,-5.81823,33.67347,-5.9847
CH2CN,Cyanomethyl,"6(4,2)-5(4,1),J=11/2-11/2",122.4702853,-6.00491,231.239,-5.4254
CH2CN,Cyanomethyl,"7(1,7)-6(1,6),J=13/2-11/2",139.5457024,-3.7565,39.9938,-3.3664
CH2CN,Cyanomethyl,"7(1,7)-6(1,6),J=15/2-13/2",139.5519198,-3.75169,39.98676,-3.3036
CH2CN,Cyanomethyl,"7(1,7)-6(1,6),J+F=6-6,S=19-13",139.5604942,-5.31299,39.99687,-5.467
CH2CN,Cyanomethyl,"7(1,7)-6(1,6),J+F=8-8,S=6-1",139.6714553,-5.71479,39.99544,-5.7442
CH2CN,Cyanomethyl,"7(1,7)-6(1,6),J=13/2-13/2",139.6966298,-5.70994,39.99371,-5.3203
CH2CN,Cyanomethyl,"7(1,7)-6(1,6),J+F=6-6,S=19-12",139.7257035,-5.72628,39.99689,-5.8808
CH2CN,Cyanomethyl,"7(5,2)-6(5,1),J=13/2-11/2",140.5186971,-4.04739,356.39091,-4.1183
CH2CN,Cyanomethyl,"7(4,3)-6(4,2),J+F=7-7,S=15-9",140.6169396,-5.50477,237.99191,-5.8817
CH2CN,Cyanomethyl,"7(4,3)-6(4,2),J=13/2-11/2",140.6435174,-3.90833,237.98883,-3.3311
CH2CN,Cyanomethyl,"7(3,5)-6(3,4),J=13/2-11/2",140.7407354,-3.82421,145.77144,-3.5909
CH2CN,Cyanomethyl,"7(3,5)-6(3,4),J+F=6-6,S=19-13",140.7475387,-5.38002,145.77543,-5.6908
CH2CN,Cyanomethyl,"7(2,6)-6(2,5),J+F=7-7,S=15-9",140.77697,-5.41274,79.83439,-5.5612
CH2CN,Cyanomethyl,"7(0,7)-6(0,6),J+F=6-6,S=21-17",140.7945831,-5.83877,27.04127,-5.9778
CH2CN,Cyanomethyl,"7(0,7)-6(0,6),J=15/2-13/2",140.8268569,-3.73085,27.03558,-2.7908
CH2CN,Cyanomethyl,"7(0,7)-6(0,6),J+F=7-7,S=15-7",140.881387,-5.18975,27.04083,-5.2621
CH2CN,Cyanomethyl,"7(0,7)-6(0,6),J+F=6-6,S=21-14",140.8959052,-5.32276,27.04124,-5.4621
CH2CN,Cyanomethyl,"7(0,7)-6(0,6),J+F=5-5,S=23-20",140.908786,-5.38724,27.04172,-5.6058
CH2CN,Cyanomethyl,"7(0,7)-6(0,6),J=13/2-13/2",140.9242033,-5.68906,27.04025,-4.8073
CH2CN,Cyanomethyl,"7(2,6)-6(2,5),J+F=7-7,S=15-7",141.2271512,-5.61567,79.83441,-5.7655
CH2CN,Cyanomethyl,"7(2,6)-6(2,5),J+F=6-6,S=21-14",141.2436412,-5.64607,79.83477,-5.8629
CH2CN,Cyanomethyl,"7(2,5)-6(2,4),J+F=7-7,S=15-7",141.2487462,-5.6155,79.8366,-5.7654
CH2CN,Cyanomethyl,"7(2,6)-6(2,5),J+F=5-5,S=23-20",141.2577498,-5.65215,79.83516,-5.9482
CH2CN,Cyanomethyl,"7(2,5)-6(2,4),J+F=6-6,S=21-14",141.2650643,-5.6459,79.83695,-5.8628
CH2CN,Cyanomethyl,"7(2,6)-6(2,5),J+F=8-8,S=9-2",141.2817572,-5.75509,79.83574,-5.8471
CH2CN,Cyanomethyl,"7(2,6)-6(2,5),J=13/2-13/2",141.2950518,-5.7249,79.83324,-4.9207
CH2CN,Cyanomethyl,"7(2,5)-6(2,4),J+F=8-8,S=9-2",141.3032859,-5.75463,79.83792,-5.8467
CH2CN,Cyanomethyl,"7(2,5)-6(2,4),J=13/2-13/2",141.3164285,-5.72463,79.83542,-4.9205
CH2CN,Cyanomethyl,"7(2,6)-6(2,5),J+F=9-9,S=4-0",141.33533,-5.84928,79.83687,-5.8903
CH2CN,Cyanomethyl,"7(2,6)-6(2,5),J+F=8-8,S=11-3",141.3514882,-5.86598,79.83721,-5.9582
CH2CN,Cyanomethyl,"7(2,5)-6(2,4),J+F=9-9,S=4-0",141.3567948,-5.84881,79.83919,-5.8899
CH2CN,Cyanomethyl,"7(2,5)-6(2,4),J+F=8-8,S=11-3",141.372784,-5.86561,79.83953,-5.9579
CH2CN,Cyanomethyl,"7(3,4)-6(3,3),J+F=8-8,S=6-1",141.7269997,-5.77589,145.77481,-5.9647
CH2CN,Cyanomethyl,"7(3,4)-6(3,3),J=13/2-13/2",141.7388998,-5.77478,145.77144,-5.5445
CH2CN,Cyanomethyl,"7(1,6)-6(1,5),J=15/2-13/2",142.1336371,-3.7278,40.48158,-3.2883
CH2CN,Cyanomethyl,"7(4,3)-6(4,2),J=13/2-13/2",142.3453358,-5.85677,237.98878,-5.2847
