Species,ChemicalName,QNs,Freq,log10_Aij,EU_K,CDMS/JPL Intensity
13C17O,Carbon Monoxide,"J=1-0,F=3/2-5/2",107.28855,-7.23195,5.14901,-5.4518
13C17O,Carbon Monoxide,"J=2-1,F=5/2-5/2",214.573873,-6.24997,15.44693,-4.6851
13C17O,Carbon Monoxide,"J=3-2,F=5/2-5/2",321.8515,-5.69217,30.89326,-4.2428
13C17O,Carbon Monoxide,"J=4-3,F=13/2-11/2",429.1175344,-5.30224,51.48752,-3.9369
13C17O,Carbon Monoxide,"J=5-4,F=15/2-13/2",536.3683514,-5.00256,77.22896,-3.7096
13C17O,Carbon Monoxide,"J=6-5,F=17/2-15/2",643.6000962,-4.75933,108.11669,-3.5353
13C17O,Carbon Monoxide,"J=7-6,F=19/2-17/2",750.8089583,-4.5549,144.14964,-3.4004
13C17O,Carbon Monoxide,"J=8-7,F=21/2-19/2",857.991204,-4.37863,185.3265,-3.2965
