Species,ChemicalName,QNs,Freq,log10_Aij,EU_K,CDMS/JPL Intensity
CH3OHvt=0-2,Methanol,8(2)--7(3)-vt=0,134.896885,-5.52275,121.26615,-4.8122
CH3OHvt=0-2,Methanol,8(2)+-7(3)+vt=0,135.376814,-5.51809,121.28918,-4.8091
CH3OHvt=0-2,Methanol,16(3)+-15(4)+vt=0,136.728343,-5.37974,365.36921,-4.7403
CH3OHvt=0-2,Methanol,19(0)-19(-1)E2vt=0,136.915288,-5.35189,451.9345,-4.7658
CH3OHvt=0-2,Methanol,16(3)--15(4)-vt=0,137.23338,-5.37493,365.39345,-4.7371
CH3OHvt=0-2,Methanol,7(-4)-8(-3)E2vt=0,137.903064,-5.62544,152.89212,-5.0245
CH3OHvt=0-2,Methanol,18(0)-18(-1)E2vt=0,140.151208,-5.26888,408.22319,-4.6524
CH3OHvt=0-2,Methanol,0(0)-1(1)E1vt=1,141.441263,-4.53297,300.576,-5.3328
CH3OHvt=0-2,Methanol,17(0)-17(-1)E2vt=0,143.108385,-5.19116,366.78613,-4.5478
CH3OHvt=0-2,Methanol,7(3)-8(2)E1vt=0,143.169517,-5.38422,112.70828,-4.7412
CH3OHvt=0-2,Methanol,3(1)+-2(1)+vt=0,143.865795,-4.97117,28.34784,-4.5391
CH3OHvt=0-2,Methanol,3(1)+-2(1)+vt=1,144.589854,-4.9639,339.13504,-4.9839
CH3OHvt=0-2,Methanol,3(1)-2(1)E1vt=1,144.734429,-4.96436,305.36544,-4.9359
CH3OHvt=0-2,Methanol,3(-1)-2(-1)E2vt=1,144.750264,-4.96464,427.26875,-5.1127
CH3OHvt=0-2,Methanol,3(0)+-2(0)+vt=1,144.768193,-4.91241,437.54242,-5.0754
CH3OHvt=0-2,Methanol,3(1)--2(1)-vt=1,144.878576,-4.9613,339.16328,-4.9822
CH3OHvt=0-2,Methanol,3(-1)-2(-1)E2vt=0,145.097435,-4.96031,19.50529,-4.5191
CH3OHvt=0-2,Methanol,3(0)+-2(0)+vt=0,145.103185,-4.90927,13.92746,-4.46
CH3OHvt=0-2,Methanol,3(2)-2(2)E1vt=0,145.126191,-5.1693,36.17192,-4.7523
CH3OHvt=0-2,Methanol,3(1)-2(1)E1vt=0,145.131864,-4.94901,34.97658,-4.5303
CH3OHvt=0-2,Methanol,16(0)-16(-1)E2vt=0,145.766227,-5.1191,327.62379,-4.4525
CH3OHvt=0-2,Methanol,3(1)--2(1)-vt=0,146.368328,-4.94872,28.5888,-4.5244
CH3OHvt=0-2,Methanol,9(0)+-8(1)+vt=0,146.618697,-5.09467,104.41097,-4.3472
CH3OHvt=0-2,Methanol,7(1)-6(0)E1vt=1,147.943673,-5.04351,356.29648,-4.7672
CH3OHvt=0-2,Methanol,15(0)-15(-1)E2vt=0,148.111993,-5.05289,290.73987,-4.3669
CH3OHvt=0-2,Methanol,14(2)-13(3)E1vt=0,149.532517,-5.24916,266.13173,-4.5606
CH3OHvt=0-2,Methanol,14(0)-14(-1)E2vt=0,150.141672,-4.99268,256.13706,-4.2914
CH3OHvt=0-2,Methanol,12(-1)-11(-2)E2vt=0,150.884543,-5.23192,186.43128,-4.4963
CH3OHvt=0-2,Methanol,13(0)-13(-1)E2vt=0,151.860249,-4.93835,223.81847,-4.2262
CH3OHvt=0-2,Methanol,14(-3)-13(-4)E2vt=0,152.443103,-5.27643,306.37565,-4.6544
CH3OHvt=0-2,Methanol,9(4)--10(3)-vt=0,152.708449,-5.34826,184.78366,-4.7346
CH3OHvt=0-2,Methanol,9(4)+-10(3)+vt=0,152.740212,-5.34797,184.78374,-4.7344
CH3OHvt=0-2,Methanol,12(0)-12(-1)E2vt=0,153.281282,-4.88981,193.78763,-4.1716
CH3OHvt=0-2,Methanol,11(0)-11(-1)E2vt=0,154.425832,-4.84706,166.04698,-4.1281
CH3OHvt=0-2,Methanol,10(0)-10(-1)E2vt=0,155.320895,-4.80961,140.60215,-4.0958
CH3OHvt=0-2,Methanol,9(0)-9(-1)E2vt=0,155.997524,-4.77729,117.45606,-4.0753
CH3OHvt=0-2,Methanol,6(2)+-7(1)+vt=0,156.127544,-5.17119,86.46403,-4.5895
CH3OHvt=0-2,Methanol,8(0)-8(-1)E2vt=0,156.488902,-4.74961,96.61318,-4.0671
CH3OHvt=0-2,Methanol,2(1)+-3(0)+vt=0,156.602395,-5.04937,21.44441,-4.4888
CH3OHvt=0-2,Methanol,7(0)-7(-1)E2vt=0,156.828517,-4.72625,78.07656,-4.0722
CH3OHvt=0-2,Methanol,6(0)-6(-1)E2vt=0,157.048617,-4.7068,61.84918,-4.092
CH3OHvt=0-2,Methanol,5(0)-5(-1)E2vt=0,157.178987,-4.69083,47.93535,-4.1288
