Species,ChemicalName,QNs,Freq,log10_Aij,EU_K,CDMS/JPL Intensity
t-HCOOH,Formic Acid,"20(7,13)-19(7,12)",450.214567,-3.05247,382.39887,-2.8221
t-HCOOH,Formic Acid,"20(6,14)-19(6,13)",450.4857554,-3.03595,341.20253,-2.7462
t-HCOOH,Formic Acid,"20(3,18)-19(3,17)",450.668322,-3.00446,255.70211,-2.5911
t-HCOOH,Formic Acid,"17(4,13)-17(3,14)",450.6902112,-4.74079,216.27974,-4.3391
t-HCOOH,Formic Acid,"20(5,16)-19(5,15)",450.9666813,-3.0216,306.39101,-2.6819
t-HCOOH,Formic Acid,"20(5,15)-19(5,14)",451.0036347,-3.02156,306.39552,-2.6819
t-HCOOH,Formic Acid,"20(4,17)-19(4,16)",451.6293555,-3.00939,278.00066,-2.6292
t-HCOOH,Formic Acid,"20(1,19)-19(1,18)",451.7285984,-2.99436,234.43418,-2.5512
t-HCOOH,Formic Acid,"20(4,16)-19(4,15)",452.3992104,-3.00721,278.11371,-2.6279
t-HCOOH,Formic Acid,"16(4,12)-16(3,13)",453.8703638,-4.73276,197.8629,-4.3329
t-HCOOH,Formic Acid,"15(2,14)-14(1,13)",454.3243015,-4.85477,141.5779,-4.401
t-HCOOH,Formic Acid,"15(4,11)-15(3,12)",456.4041209,-4.72816,180.53885,-4.3327
t-HCOOH,Formic Acid,"20(3,17)-19(3,16)",457.9865435,-2.9833,257.16693,-2.5788
t-HCOOH,Formic Acid,"14(4,10)-14(3,11)",458.3844939,-4.72648,164.3056,-4.3383
t-HCOOH,Formic Acid,"13(4,9)-13(3,10)",459.9026142,-4.72739,149.16118,-4.3497
t-HCOOH,Formic Acid,"12(4,8)-12(3,9)",461.0432379,-4.73088,135.10419,-4.3673
t-HCOOH,Formic Acid,"11(4,7)-11(3,8)",461.882082,-4.73688,122.13308,-4.3915
t-HCOOH,Formic Acid,"15(4,12)-15(3,13)",462.3779479,-4.70544,180.52672,-4.3154
t-HCOOH,Formic Acid,"14(4,11)-14(3,12)",462.4360447,-4.71121,164.29847,-4.3267
t-HCOOH,Formic Acid,"10(4,6)-10(3,7)",462.4846256,-4.74574,110.24669,-4.4232
t-HCOOH,Formic Acid,"13(4,10)-13(3,11)",462.5623658,-4.71748,149.15732,-4.3422
t-HCOOH,Formic Acid,"17(4,14)-17(3,15)",462.6229512,-4.69461,216.24771,-4.3038
t-HCOOH,Formic Acid,"12(4,9)-12(3,10)",462.7258281,-4.72466,135.10206,-4.3626
t-HCOOH,Formic Acid,"9(4,5)-9(3,6)",462.9059708,-4.75833,99.44421,-4.464
t-HCOOH,Formic Acid,"18(4,15)-18(3,16)",463.0192586,-4.68896,235.7419,-4.3026
t-HCOOH,Formic Acid,"10(4,7)-10(3,8)",463.0722676,-4.74361,110.24626,-4.4216
t-HCOOH,Formic Acid,"8(4,4)-8(3,5)",463.1913997,-4.77634,89.72435,-4.5165
t-HCOOH,Formic Acid,"9(4,6)-9(3,7)",463.2245868,-4.75724,99.44396,-4.4632
t-HCOOH,Formic Acid,"8(4,5)-8(3,6)",463.3516115,-4.77579,89.72427,-4.5161
t-HCOOH,Formic Acid,"7(4,3)-7(3,4)",463.3773329,-4.80302,81.08642,-4.5852
t-HCOOH,Formic Acid,"7(4,4)-7(3,5)",463.4504917,-4.80275,81.08633,-4.585
t-HCOOH,Formic Acid,"6(4,2)-6(3,3)",463.4924748,-4.84551,73.52978,-4.679
t-HCOOH,Formic Acid,"6(4,3)-6(3,4)",463.5218465,-4.84548,73.52975,-4.679
t-HCOOH,Formic Acid,"5(4,2)-5(3,3)",463.5688178,-4.92236,67.0538,-4.8191
t-HCOOH,Formic Acid,"20(2,18)-19(2,17)",463.5877984,-2.96189,244.54222,-2.5442
t-HCOOH,Formic Acid,"19(4,16)-19(3,17)",463.6688577,-4.68304,256.32603,-4.3042
t-HCOOH,Formic Acid,"20(4,17)-20(3,18)",464.6298913,-4.67662,278.00073,-4.3083
t-HCOOH,Formic Acid,"6(3,4)-5(2,3)",465.481951,-4.74792,51.28434,-4.551
t-HCOOH,Formic Acid,"16(2,15)-15(1,14)",466.5091386,-4.80581,158.66967,-4.3607
t-HCOOH,Formic Acid,"6(3,3)-5(2,4)",466.5707559,-4.74574,51.28581,-4.5498
t-HCOOH,Formic Acid,"10(2,8)-9(1,9)",474.7269731,-5.1208,72.61679,-4.7547
t-HCOOH,Formic Acid,"17(2,16)-16(1,15)",478.5178868,-4.75679,176.80775,-4.323
t-HCOOH,Formic Acid,"7(3,5)-6(2,4)",487.2706968,-4.72442,58.84434,-4.4954
t-HCOOH,Formic Acid,"7(3,4)-6(2,5)",489.4550778,-4.72045,58.84789,-4.4933
t-HCOOH,Formic Acid,"18(2,17)-17(1,16)",490.4825609,-4.70766,195.98826,-4.2878
t-HCOOH,Formic Acid,"19(2,18)-18(1,17)",502.5413321,-4.65832,216.20776,-4.255
t-HCOOH,Formic Acid,"8(3,6)-7(2,5)",508.6332383,-4.69799,67.487,-4.445
t-HCOOH,Formic Acid,"11(2,9)-10(1,10)",511.3976341,-5.08867,84.71454,-4.7316
t-HCOOH,Formic Acid,"8(3,5)-7(2,6)",512.5723666,-4.69136,67.49476,-4.4416
t-HCOOH,Formic Acid,"20(2,19)-19(1,18)",514.8321512,-4.60881,237.46266,-4.2246
t-HCOOH,Formic Acid,"9(3,7)-8(2,6)",529.437307,-4.67063,77.21285,-4.4001
t-HCOOH,Formic Acid,"9(3,6)-8(2,7)",536.0028957,-4.66039,77.22826,-4.395
t-HCOOH,Formic Acid,"10(3,8)-9(2,7)",549.5473193,-4.64347,88.02246,-4.3606
t-HCOOH,Formic Acid,"12(2,10)-11(1,11)",550.3812443,-5.06199,97.94611,-4.7184
t-HCOOH,Formic Acid,"4(4,0)-3(3,1)",553.544357,-4.28575,61.65793,-4.3357
t-HCOOH,Formic Acid,"10(3,7)-9(2,8)",559.8418997,-4.62863,88.05108,-4.3535
t-HCOOH,Formic Acid,"11(3,9)-10(2,8)",568.8340621,-4.61716,99.91639,-4.3263
t-HCOOH,Formic Acid,"5(4,1)-4(3,2)",576.028484,-4.31059,67.05373,-4.2977
t-HCOOH,Formic Acid,"11(3,8)-10(2,9)",584.2008132,-4.59695,99.96643,-4.3172
t-HCOOH,Formic Acid,"12(3,10)-11(2,9)",587.1847682,-4.59204,112.89482,-4.2969
t-HCOOH,Formic Acid,"20(5,15)-20(4,16)",589.3001265,-4.39148,306.39548,-4.1631
t-HCOOH,Formic Acid,"19(5,14)-19(4,15)",590.6957022,-4.39161,284.75086,-4.1546
t-HCOOH,Formic Acid,"20(5,16)-20(4,17)",591.5617729,-4.3853,306.39108,-4.1585
t-HCOOH,Formic Acid,"13(2,11)-12(1,12)",591.7805192,-5.04028,112.3137,-4.7141
t-HCOOH,Formic Acid,"18(5,13)-18(4,14)",591.8269417,-4.39292,264.19493,-4.1498
t-HCOOH,Formic Acid,"19(5,15)-19(4,16)",592.2244471,-4.38745,284.74812,-4.1515
t-HCOOH,Formic Acid,"17(5,12)-17(4,13)",592.7393122,-4.39543,244.72657,-4.1489
t-HCOOH,Formic Acid,"18(5,14)-18(4,15)",592.83616,-4.39021,264.1933,-4.1478
t-HCOOH,Formic Acid,"17(5,13)-17(4,14)",593.3884547,-4.39368,244.72564,-4.1476
t-HCOOH,Formic Acid,"16(5,11)-16(4,12)",593.4710692,-4.39908,226.34473,-4.152
t-HCOOH,Formic Acid,"16(5,12)-16(4,13)",593.8767135,-4.39799,226.34434,-4.1512
t-HCOOH,Formic Acid,"15(5,10)-15(4,11)",594.0541449,-4.40396,209.04879,-4.1594
t-HCOOH,Formic Acid,"15(5,11)-15(4,12)",594.2995426,-4.40329,209.04848,-4.1589
t-HCOOH,Formic Acid,"14(5,9)-14(4,10)",594.5150603,-4.41014,192.83757,-4.1714
t-HCOOH,Formic Acid,"14(5,10)-14(4,11)",594.6581571,-4.40974,192.83753,-4.1711
t-HCOOH,Formic Acid,"13(5,8)-13(4,9)",594.875795,-4.41795,177.71055,-4.1886
t-HCOOH,Formic Acid,"13(5,9)-13(4,10)",594.9557919,-4.4178,177.7105,-4.1885
t-HCOOH,Formic Acid,"12(5,7)-12(4,8)",595.1545757,-4.42787,163.66687,-4.2118
t-HCOOH,Formic Acid,"12(5,8)-12(4,9)",595.1971572,-4.42774,163.6669,-4.2117
t-HCOOH,Formic Acid,"11(5,6)-11(4,7)",595.3665628,-4.44067,150.70597,-4.2422
t-HCOOH,Formic Acid,"11(5,7)-11(4,8)",595.3879534,-4.44055,150.70599,-4.2421
t-HCOOH,Formic Acid,"10(5,6)-10(4,7)",595.5344515,-4.45744,138.82721,-4.2814
t-HCOOH,Formic Acid,"9(5,5)-9(4,6)",595.6431432,-4.48043,128.03015,-4.3323
t-HCOOH,Formic Acid,"8(5,4)-8(4,5)",595.7204569,-4.51354,118.31411,-4.3997
t-HCOOH,Formic Acid,"7(5,3)-7(4,4)",595.7725368,-4.56504,109.67882,-4.4931
t-HCOOH,Formic Acid,"5(5,0)-5(4,1)",595.8231654,-4.85192,95.64865,-4.8944
t-HCOOH,Formic Acid,"6(4,2)-5(3,3)",598.5073937,-4.31753,73.52979,-4.2573
t-HCOOH,Formic Acid,"13(3,11)-12(2,10)",604.5118048,-4.56829,126.95787,-4.2721
t-HCOOH,Formic Acid,"12(3,9)-11(2,10)",609.2083564,-4.56601,112.97773,-4.2862
t-HCOOH,Formic Acid,"14(3,12)-13(2,11)",620.7583689,-4.54575,142.10527,-4.2514
t-HCOOH,Formic Acid,"7(4,4)-6(3,3)",620.947489,-4.31385,81.08638,-4.2176
t-HCOOH,Formic Acid,"7(4,3)-6(3,4)",620.9775703,-4.31383,81.08639,-4.2176
t-HCOOH,Formic Acid,"13(3,10)-12(2,11)",635.0112576,-4.5362,127.08945,-4.2605
t-HCOOH,Formic Acid,"14(2,12)-13(1,13)",635.6579608,-5.02286,127.818,-4.7176
t-HCOOH,Formic Acid,"15(3,13)-14(2,12)",635.9003769,-4.52418,158.33628,-4.2343
t-HCOOH,Formic Acid,"8(4,5)-7(3,4)",643.3609983,-4.3034,89.72422,-4.1799
t-HCOOH,Formic Acid,"8(4,4)-7(3,5)",643.4363855,-4.30325,89.72424,-4.1798
t-HCOOH,Formic Acid,"16(3,14)-15(2,13)",649.9448034,-4.50328,175.65009,-4.2203
t-HCOOH,Formic Acid,"14(3,11)-13(2,12)",661.7743256,-4.50782,142.30662,-4.2401
t-HCOOH,Formic Acid,"17(3,15)-16(2,14)",662.925572,-4.48268,194.04531,-4.2089
t-HCOOH,Formic Acid,"9(4,6)-8(3,5)",665.716913,-4.28858,99.44399,-4.1449
t-HCOOH,Formic Acid,"9(4,5)-8(3,6)",665.8831352,-4.28838,99.44419,-4.1448
t-HCOOH,Formic Acid,"18(3,16)-17(2,15)",674.898436,-4.46207,213.52059,-4.1997
t-HCOOH,Formic Acid,"15(2,13)-14(1,14)",682.0361704,-5.00919,144.45781,-4.728
t-HCOOH,Formic Acid,"19(3,17)-18(2,16)",685.9360971,-4.44122,234.07351,-4.1924
t-HCOOH,Formic Acid,"10(4,7)-9(3,6)",687.9871496,-4.27111,110.24634,-4.1131
t-HCOOH,Formic Acid,"10(4,6)-9(3,7)",688.3202154,-4.27061,110.24679,-4.1128
t-HCOOH,Formic Acid,"15(3,12)-14(2,13)",689.6795111,-4.48129,158.63494,-4.2252
t-HCOOH,Formic Acid,"20(3,18)-19(2,17)",696.1243563,-4.41979,255.70215,-4.1866
t-HCOOH,Formic Acid,"15(2,13)-14(0,14)",698.6922641,-5.2478,144.45779,-4.9765
t-HCOOH,Formic Acid,"5(5,0)-4(4,1)",708.255516,-3.94242,95.64857,-4.056
t-HCOOH,Formic Acid,"11(4,8)-10(3,7)",710.1350366,-4.25193,122.13197,-4.0846
t-HCOOH,Formic Acid,"11(4,7)-10(3,8)",710.7544138,-4.25098,122.13307,-4.084
t-HCOOH,Formic Acid,"16(3,13)-15(2,14)",718.9235576,-4.45689,176.08069,-4.2159
t-HCOOH,Formic Acid,"20(6,14)-20(5,15)",725.2647769,-4.13693,341.20245,-4.0443
t-HCOOH,Formic Acid,"20(6,15)-20(5,16)",725.3555894,-4.13668,341.20234,-4.0441
t-HCOOH,Formic Acid,"19(6,13)-19(5,14)",725.7826562,-4.14062,319.58275,-4.0387
t-HCOOH,Formic Acid,"19(6,14)-19(5,15)",725.8375537,-4.14049,319.58265,-4.0386
t-HCOOH,Formic Acid,"18(6,12)-18(5,13)",726.2178608,-4.14514,299.04766,-4.0366
t-HCOOH,Formic Acid,"18(6,13)-18(5,14)",726.2501011,-4.14502,299.04763,-4.0365
t-HCOOH,Formic Acid,"17(6,12)-17(5,13)",726.5992185,-4.15055,279.59669,-4.0382
t-HCOOH,Formic Acid,"16(6,11)-16(5,12)",726.8910052,-4.15722,261.22942,-4.044
t-HCOOH,Formic Acid,"15(6,10)-15(5,11)",727.1315282,-4.16516,243.94509,-4.0542
t-HCOOH,Formic Acid,"14(6,9)-14(5,10)",727.3267113,-4.17494,227.74342,-4.0696
t-HCOOH,Formic Acid,"13(6,8)-13(5,9)",727.4822519,-4.1871,212.62396,-4.091
t-HCOOH,Formic Acid,"12(6,7)-12(5,8)",727.6035614,-4.20243,198.58611,-4.1195
t-HCOOH,Formic Acid,"11(6,6)-11(5,7)",727.6957229,-4.22253,185.62967,-4.1571
t-HCOOH,Formic Acid,"10(6,5)-10(5,6)",727.7634634,-4.24967,173.75416,-4.2066
t-HCOOH,Formic Acid,"9(6,4)-9(5,5)",727.8111353,-4.2882,162.95935,-4.273
t-HCOOH,Formic Acid,"6(6,0)-6(5,1)",727.8714495,-4.65816,137.05592,-4.7703
t-HCOOH,Formic Acid,"6(5,1)-5(4,2)",730.7434998,-3.96762,102.12377,-4.0308
t-HCOOH,Formic Acid,"16(2,14)-15(1,15)",730.9009432,-4.99809,162.23013,-4.7438
t-HCOOH,Formic Acid,"12(4,9)-11(3,8)",732.1137186,-4.23181,135.10208,-4.0595
t-HCOOH,Formic Acid,"12(4,8)-11(3,9)",733.1982895,-4.2303,135.10421,-4.0586
t-HCOOH,Formic Acid,"16(2,14)-15(0,15)",744.6341774,-5.21219,162.23012,-4.9655
t-HCOOH,Formic Acid,"17(3,14)-16(2,15)",749.7138716,-4.43494,194.6501,-4.2124
t-HCOOH,Formic Acid,"7(5,2)-6(4,3)",753.2277051,-3.97957,109.67873,-4.0039
t-HCOOH,Formic Acid,"13(4,10)-12(3,9)",753.8645988,-4.21144,149.15731,-4.038
t-HCOOH,Formic Acid,"13(4,9)-12(3,10)",755.6716111,-4.20906,149.16116,-4.0366
t-HCOOH,Formic Acid,"14(4,11)-13(3,10)",775.316013,-4.19123,164.29854,-4.0201
t-HCOOH,Formic Acid,"8(5,3)-7(4,4)",775.7046882,-3.98265,118.31415,-3.9771
t-HCOOH,Formic Acid,"14(4,10)-13(3,11)",778.2028215,-4.18751,164.30559,-4.0179
t-HCOOH,Formic Acid,"17(2,15)-16(1,16)",782.2057294,-4.98904,181.13072,-4.7642
t-HCOOH,Formic Acid,"18(3,15)-17(2,16)",782.2624026,-4.41565,214.35015,-4.2148
t-HCOOH,Formic Acid,"17(2,15)-16(0,16)",793.4295926,-5.18445,181.13071,-4.9654
t-HCOOH,Formic Acid,"15(4,12)-14(3,11)",796.3824095,-4.17141,180.52685,-4.0057
t-HCOOH,Formic Acid,"9(5,4)-8(4,5)",798.1703567,-3.97979,128.03012,-3.9516
t-HCOOH,Formic Acid,"15(4,11)-14(3,12)",800.8305043,-4.16593,180.53875,-4.0025
t-HCOOH,Formic Acid,"19(3,16)-18(2,17)",816.7776245,-4.39912,235.18712,-4.2231
