Species,ChemicalName,QNs,Freq,log10_Aij,EU_K,CDMS/JPL Intensity
"['13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN'
 '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN']","['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical']","['N=4-3,J=7/2-5/2,F1=3-2,F=3-3' 'N=4-3,J=9/2-7/2,F1=4-3,F=3-4'
 'N=4-3,J=7/2-5/2,F1=3-2,F=2-2' 'N=4-3,J=7/2-7/2,F1=4-4,F=4-3'
 'N=4-3,J=7/2-7/2,F1=4-4,F=5-4' 'N=4-3,J=9/2-7/2,F1=4-3,F=4-4'
 'N=4-3,J=9/2-7/2,F1=4-3,F=3-3' 'N=4-3,J=7/2-5/2,F1=3-2,F=4-3'
 'N=4-3,J=7/2-7/2,F1=4-4,F=3-3' 'N=4-3,J=7/2-5/2,F1=3-2,F=2-1'
 'N=4-3,J=7/2-5/2,F1=3-2,F=3-2' 'N=4-3,J=7/2-7/2,F1=4-4,F=4-4'
 'N=4-3,J=7/2-7/2,F1=4-4,F=5-5' 'N=4-3,J=9/2-7/2,F1=4-3,F=3-2'
 'N=4-3,J=9/2-7/2,F1=4-3,F=4-3' 'N=4-3,J=9/2-7/2,F1=4-3,F=5-4'
 'N=4-3,J=7/2-7/2,F1=4-4,F=3-4' 'N=4-3,J=7/2-7/2,F1=4-4,F=4-5']","[434.5771118 434.5792886 434.585017  434.5875731 434.5877713 434.5929786
 434.5968222 434.5987956 434.5996828 434.5998443 434.6004639 434.6017213
 434.6044309 434.6093027 434.6105121 434.6110476 434.613831  434.6183809]","[-4.03892 -5.94384 -3.89379 -5.7312  -5.81925 -4.25707 -4.14902 -3.08634
 -4.41175 -3.16197 -3.1375  -4.43149 -4.40694 -3.09461 -3.08565 -3.0573
 -5.59533 -5.70607]","[52.15843 52.14314 52.15766 52.19476 52.19405 52.1438  52.14312 52.15947
 52.19534 52.15765 52.1584  52.19472 52.19399 52.14314 52.14378 52.14467
 52.1953  52.19465]","[-3.2763 -5.1812 -3.2773 -4.8595 -4.8604 -3.3853 -3.3864 -2.2146 -3.6492
 -2.5455 -2.3749 -3.5598 -3.4481 -2.332  -2.2139 -2.0984 -4.8328 -4.8344]"
"['13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN'
 '13CN']","['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical']","['N=4-3,J=7/2-5/2,F1=4-3,F=5-4' 'N=4-3,J=7/2-5/2,F1=4-3,F=4-3'
 'N=4-3,J=7/2-5/2,F1=4-3,F=3-2' 'N=4-3,J=7/2-5/2,F1=4-3,F=3-3'
 'N=4-3,J=7/2-5/2,F1=4-3,F=4-4' 'N=4-3,J=9/2-7/2,F1=5-4,F=6-5'
 'N=4-3,J=9/2-7/2,F1=5-4,F=5-4' 'N=4-3,J=9/2-7/2,F1=5-4,F=4-3'
 'N=4-3,J=7/2-5/2,F1=4-3,F=3-4' 'N=4-3,J=9/2-7/2,F1=5-4,F=4-4'
 'N=4-3,J=9/2-7/2,F1=5-4,F=5-5']","[434.7882658 434.7898361 434.7917073 434.8019458 434.8022158 434.8027593
 434.8027814 434.8033934 434.8143256 434.8175416 434.819441 ]","[-3.07136 -3.09841 -3.10736 -4.17445 -4.2863  -3.04858 -3.06653 -3.07088
 -5.98434 -4.35547 -4.44252]","[52.19403 52.19468 52.19535 52.19526 52.1947  52.2035  52.20437 52.20512
 52.19528 52.20508 52.2043 ]","[-2.1127 -2.2269 -2.345  -3.4121 -3.4148 -2.0174 -2.1079 -2.1994 -5.222
 -3.484  -3.4839]"
['13CN'],['Cyanide Radical'],"['N=4-3,J=9/2-7/2,F1=5-4,F=4-5']",[434.8342012],[-6.34585],[52.20501],[-5.4744]
['13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN'],"['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical']","['N=4-3,J=7/2-7/2,F1=3-3,F=3-4' 'N=4-3,J=7/2-7/2,F1=3-3,F=2-3'
 'N=4-3,J=7/2-7/2,F1=3-3,F=2-2' 'N=4-3,J=7/2-7/2,F1=3-3,F=3-3'
 'N=4-3,J=7/2-7/2,F1=3-3,F=4-4' 'N=4-3,J=7/2-7/2,F1=3-3,F=3-2'
 'N=4-3,J=7/2-7/2,F1=3-3,F=4-3']","[434.8979064 434.8999931 434.9124736 434.91544   434.9195902 434.9279205
 434.9371237]",[-5.91971 -5.73598 -4.80847 -4.86279 -4.86423 -5.91178 -6.06442],[52.15843 52.15767 52.15769 52.15841 52.15947 52.15843 52.15945],[-5.1574 -5.1198 -4.1923 -4.1005 -3.9928 -5.1495 -5.193 ]
['13CN' '13CN'],['Cyanide Radical' 'Cyanide Radical'],"['N=4-3,J=7/2-7/2,F1=4-3,F=5-4' 'N=4-3,J=7/2-7/2,F1=4-3,F=4-4']",[435.6392702 435.6532202],[-5.33024 -6.42808],[52.19401 52.19468],[-4.3724 -5.5574]
['13CN' '13CN' '13CN'],['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'],"['N=4-3,J=7/2-7/2,F1=4-3,F=4-3' 'N=4-3,J=7/2-7/2,F1=4-3,F=3-3'
 'N=4-3,J=7/2-7/2,F1=4-3,F=3-2']",[435.6707537 435.6828634 435.6953439],[-5.41926 -6.3978  -5.46759],[52.19466 52.19524 52.19526],[-4.5486 -5.6363 -4.7061]
['13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN'],"['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical']","['N=5-4,J=11/2-9/2,F1=5-5,F=4-4' 'N=5-4,J=11/2-9/2,F1=5-5,F=5-4'
 'N=5-4,J=11/2-9/2,F1=5-5,F=4-5' 'N=5-4,J=11/2-9/2,F1=5-5,F=5-5'
 'N=5-4,J=11/2-9/2,F1=5-5,F=5-6' 'N=5-4,J=11/2-9/2,F1=5-5,F=6-5'
 'N=5-4,J=11/2-9/2,F1=5-5,F=6-6']","[541.9586686 541.9730964 541.9734287 541.9878565 542.0045383 542.0061594
 542.0228411]",[-4.68172 -6.14546 -6.05571 -4.69825 -6.14414 -6.21789 -4.68587],[78.21477 78.21546 78.21476 78.21545 78.21553 78.21633 78.21641],[-3.9398 -5.3164 -5.3138 -3.8692 -5.3151 -5.3163 -3.7843]
['13CN'],['Cyanide Radical'],"['N=5-4,J=11/2-7/2,F1=5-4,F=4-3']",[542.1623792],[-5.91977],[78.21476],[-5.178]
['13CN'],['Cyanide Radical'],"['N=5-4,J=11/2-7/2,F1=5-4,F=5-4']",[542.1889167],[-5.8481],[78.21546],[-5.0192]
['13CN'],['Cyanide Radical'],"['N=5-4,J=11/2-7/2,F1=5-4,F=6-5']",[542.2211695],[-5.73872],[78.21643],[-4.8373]
['13CN'],['Cyanide Radical'],"['N=5-4,J=9/2-9/2,F1=4-5,F=3-4']",[542.2546947],[-6.04873],[78.22897],[-5.4162]
['13CN'],['Cyanide Radical'],"['N=5-4,J=9/2-9/2,F1=4-5,F=4-5']",[542.285201],[-6.06895],[78.22972],[-5.3273]
['13CN'],['Cyanide Radical'],"['N=5-4,J=9/2-9/2,F1=4-5,F=5-6']",[542.3226365],[-6.07297],[78.2308],[-5.2442]
['13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN'],"['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical']","['N=5-4,J=9/2-7/2,F1=4-4,F=3-3' 'N=5-4,J=9/2-7/2,F1=4-4,F=3-4'
 'N=5-4,J=9/2-7/2,F1=4-4,F=4-3' 'N=5-4,J=9/2-7/2,F1=4-4,F=4-4'
 'N=5-4,J=9/2-7/2,F1=4-4,F=4-5' 'N=5-4,J=9/2-7/2,F1=4-4,F=5-4'
 'N=5-4,J=9/2-7/2,F1=4-4,F=5-5']","[542.4584053 542.470515  542.4741514 542.4862611 542.5002111 542.5070149
 542.5209649]",[-4.23478 -5.40747 -5.49291 -4.2448  -5.50449 -5.55833 -4.20652],[78.22897 78.22897 78.22972 78.22973 78.22982 78.23072 78.23082],[-3.6024 -4.7751 -4.7514 -3.5033 -4.763  -4.7297 -3.3779]
"['13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN'
 '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN']","['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical']","['N=5-4,J=9/2-7/2,F1=4-3,F=3-4' 'N=5-4,J=11/2-9/2,F1=5-4,F=4-5'
 'N=5-4,J=9/2-7/2,F1=4-3,F=4-4' 'N=5-4,J=9/2-9/2,F1=5-5,F=6-5'
 'N=5-4,J=9/2-9/2,F1=5-5,F=5-4' 'N=5-4,J=9/2-7/2,F1=4-3,F=3-3'
 'N=5-4,J=11/2-9/2,F1=5-4,F=5-5' 'N=5-4,J=11/2-9/2,F1=5-4,F=4-4'
 'N=5-4,J=9/2-9/2,F1=5-5,F=4-4' 'N=5-4,J=9/2-9/2,F1=5-5,F=5-5'
 'N=5-4,J=9/2-9/2,F1=5-5,F=6-6' 'N=5-4,J=9/2-7/2,F1=4-3,F=5-4'
 'N=5-4,J=9/2-7/2,F1=4-3,F=3-2' 'N=5-4,J=9/2-7/2,F1=4-3,F=4-3'
 'N=5-4,J=11/2-9/2,F1=5-4,F=4-3' 'N=5-4,J=11/2-9/2,F1=5-4,F=5-4'
 'N=5-4,J=11/2-9/2,F1=5-4,F=6-5' 'N=5-4,J=9/2-9/2,F1=5-5,F=4-5'
 'N=5-4,J=9/2-9/2,F1=5-5,F=5-6']","[543.204145  543.2166615 543.2198911 543.2216489 543.2216961 543.2258287
 543.2310893 543.2347304 543.2349781 543.2364563 543.2383306 543.2406449
 543.2412756 543.2415748 543.2484204 543.2491582 543.2493921 543.2497383
 543.253138 ]","[-5.66481 -6.05376 -3.97474 -5.89337 -5.81992 -3.86589 -4.1484  -4.06215
 -4.31726 -4.33191 -4.31656 -2.77077 -2.80778 -2.79882 -2.77664 -2.77229
 -2.75444 -5.70325 -5.7923 ]","[78.22907 78.21486 78.22983 78.27466 78.27538 78.22896 78.21555 78.21486
 78.27602 78.27537 78.27474 78.23083 78.22899 78.22972 78.2148  78.21555
 78.21643 78.27601 78.27545]","[-5.033  -5.3128 -3.2338 -4.9928 -4.9919 -3.2341 -3.3203 -3.3212 -3.5764
 -3.5039 -3.416  -1.9427 -2.176  -2.0579 -2.0357 -1.9442 -1.8538 -4.9624
 -4.9643]"
"['13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN'
 '13CN' '13CN']","['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical']","['N=5-4,J=9/2-7/2,F1=5-4,F=6-5' 'N=5-4,J=9/2-7/2,F1=5-4,F=5-4'
 'N=5-4,J=9/2-7/2,F1=5-4,F=4-3' 'N=5-4,J=11/2-9/2,F1=6-5,F=7-6'
 'N=5-4,J=11/2-9/2,F1=6-5,F=6-5' 'N=5-4,J=11/2-9/2,F1=6-5,F=5-4'
 'N=5-4,J=9/2-7/2,F1=5-4,F=4-4' 'N=5-4,J=9/2-7/2,F1=5-4,F=5-5'
 'N=5-4,J=11/2-9/2,F1=6-5,F=5-5' 'N=5-4,J=11/2-9/2,F1=6-5,F=6-6'
 'N=5-4,J=9/2-7/2,F1=5-4,F=4-5' 'N=5-4,J=11/2-9/2,F1=6-5,F=5-6']","[543.4366591 543.4375164 543.4386887 543.4464741 543.4464748 543.4468964
 543.4507984 543.4514664 543.4616565 543.4631565 543.4647484 543.4783383]","[-2.76171 -2.77896 -2.7833  -2.74823 -2.76058 -2.76303 -4.07889 -4.16734
 -4.22892 -4.30147 -6.08178 -6.38041]","[78.27476 78.27538 78.27601 78.28473 78.28545 78.28619 78.27602 78.27547
 78.28618 78.28553 78.27611 78.28626]","[-1.8613 -1.9511 -2.0426 -1.7857 -1.8602 -1.9352 -3.3382 -3.3395 -3.4011
 -3.4011 -5.3411 -5.5526]"
['13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN'],"['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical']","['N=5-4,J=9/2-9/2,F1=4-4,F=4-5' 'N=5-4,J=9/2-9/2,F1=4-4,F=3-4'
 'N=5-4,J=9/2-9/2,F1=4-4,F=3-3' 'N=5-4,J=9/2-9/2,F1=4-4,F=4-4'
 'N=5-4,J=9/2-9/2,F1=4-4,F=5-5' 'N=5-4,J=9/2-9/2,F1=4-4,F=4-3'
 'N=5-4,J=9/2-9/2,F1=4-4,F=5-4']","[543.5284337 543.5307566 543.5444465 543.5465027 543.5491875 543.5601926
 543.5672565]",[-5.9569  -5.82366 -4.63215 -4.66869 -4.67173 -5.96538 -6.08282],[78.22982 78.22907 78.229   78.22982 78.23081 78.22976 78.23082],[-5.2162 -5.1921 -4.0006 -3.928  -3.8439 -5.2247 -5.255 ]
['13CN' '13CN' '13CN' '13CN' '13CN'],"['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical']","['N=5-4,J=9/2-9/2,F1=5-4,F=6-5' 'N=5-4,J=9/2-9/2,F1=5-4,F=5-5'
 'N=5-4,J=9/2-9/2,F1=5-4,F=5-4' 'N=5-4,J=9/2-9/2,F1=5-4,F=4-4'
 'N=5-4,J=9/2-9/2,F1=5-4,F=4-3']",[544.4648816 544.479689  544.497758  544.51104   544.5247299],[-5.34512 -6.63426 -5.41515 -6.61488 -5.45657],[78.27476 78.27547 78.27548 78.27611 78.27605],[-4.4455 -5.8072 -4.5881 -5.875  -4.7167]
['13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN'],"['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical']","['N=6-5,J=13/2-11/2,F1=6-6,F=5-5' 'N=6-5,J=13/2-11/2,F1=6-6,F=6-5'
 'N=6-5,J=13/2-11/2,F1=6-6,F=5-6' 'N=6-5,J=13/2-11/2,F1=6-6,F=6-6'
 'N=6-5,J=13/2-11/2,F1=6-6,F=6-7' 'N=6-5,J=13/2-11/2,F1=6-6,F=7-6'
 'N=6-5,J=13/2-11/2,F1=6-6,F=7-7']","[650.3797588 650.3946647 650.3949406 650.4098464 650.4265289 650.4282422
 650.4449246]",[-4.55551 -6.16625 -6.0946  -4.56734 -6.16793 -6.22718 -4.55827],[109.49941 109.50012 109.49942 109.50013 109.50007 109.50102 109.50095],[-3.8471 -5.3853 -5.3862 -3.7864 -5.387  -5.3841 -3.7152]
['13CN'],['Cyanide Radical'],"['N=6-5,J=13/2-9/2,F1=6-5,F=5-4']",[650.5916771],[-5.91328],[109.49936],[-5.205]
['13CN'],['Cyanide Radical'],"['N=6-5,J=13/2-9/2,F1=6-5,F=6-5']",[650.619865],[-5.85151],[109.50014],[-5.0707]
['13CN' '13CN'],['Cyanide Radical' 'Cyanide Radical'],"['N=6-5,J=13/2-9/2,F1=6-5,F=7-6' 'N=6-5,J=11/2-11/2,F1=5-6,F=4-5']",[650.6530681 650.6703554],[-5.76273 -6.13946],[109.50101 109.51335],[-4.9198 -5.5184]
['13CN'],['Cyanide Radical'],"['N=6-5,J=11/2-11/2,F1=5-6,F=5-6']",[650.7014554],[-6.15409],[109.51413],[-5.4459]
['13CN'],['Cyanide Radical'],"['N=6-5,J=11/2-11/2,F1=5-6,F=6-7']",[650.7382987],[-6.15771],[109.51503],[-5.377]
['13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN'],"['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical']","['N=6-5,J=11/2-9/2,F1=5-5,F=4-4' 'N=6-5,J=11/2-9/2,F1=5-5,F=4-5'
 'N=6-5,J=11/2-9/2,F1=5-5,F=5-4' 'N=6-5,J=11/2-9/2,F1=5-5,F=5-5'
 'N=6-5,J=11/2-9/2,F1=5-5,F=5-6' 'N=6-5,J=11/2-9/2,F1=5-5,F=6-5'
 'N=6-5,J=11/2-9/2,F1=5-5,F=6-6']","[650.8822737 650.8955557 650.898192  650.911474  650.9262813 650.9316348
 650.9464421]",[-4.17232 -5.55011 -5.61516 -4.17865 -5.62854 -5.67169 -4.15298],[109.51331 109.51337 109.51407 109.51413 109.51413 109.5151  109.51509],[-3.5514 -4.9292 -4.9071 -3.4706 -4.9205 -4.8911 -3.3724]
"['13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN'
 '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN']","['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical']","['N=6-5,J=11/2-9/2,F1=5-4,F=4-5' 'N=6-5,J=13/2-11/2,F1=6-5,F=5-6'
 'N=6-5,J=11/2-11/2,F1=6-6,F=7-6' 'N=6-5,J=11/2-11/2,F1=6-6,F=6-5'
 'N=6-5,J=11/2-9/2,F1=5-4,F=5-5' 'N=6-5,J=11/2-9/2,F1=5-4,F=4-4'
 'N=6-5,J=13/2-11/2,F1=6-5,F=6-6' 'N=6-5,J=11/2-11/2,F1=6-6,F=5-5'
 'N=6-5,J=11/2-11/2,F1=6-6,F=6-6' 'N=6-5,J=13/2-11/2,F1=6-5,F=5-5'
 'N=6-5,J=11/2-11/2,F1=6-6,F=7-7' 'N=6-5,J=11/2-9/2,F1=5-4,F=6-5'
 'N=6-5,J=11/2-9/2,F1=5-4,F=4-3' 'N=6-5,J=11/2-9/2,F1=5-4,F=5-4'
 'N=6-5,J=11/2-11/2,F1=6-6,F=5-6' 'N=6-5,J=13/2-11/2,F1=6-5,F=5-4'
 'N=6-5,J=13/2-11/2,F1=6-5,F=6-5' 'N=6-5,J=13/2-11/2,F1=6-5,F=7-6'
 'N=6-5,J=11/2-11/2,F1=6-6,F=6-7']","[651.8260572 651.835256  651.8370164 651.8371516 651.8419755 651.846811
 651.8501619 651.8512196 651.8523333 651.8535588 651.8536988 651.8621363
 651.8625571 651.8627293 651.8664013 651.8679866 651.8684647 651.8685577
 651.8690157]","[-5.82633 -6.14149 -5.95909 -5.89604 -3.91747 -3.83041 -4.06163 -4.24348
 -4.25483 -3.98968 -4.24468 -2.5192  -2.5412  -2.53695 -5.79227 -2.52357
 -2.52122 -2.50887 -5.86682]","[109.51328 109.49934 109.56863 109.56935 109.51405 109.51327 109.50005
 109.57003 109.56936 109.49935 109.56856 109.51501 109.51331 109.51403
 109.57004 109.49932 109.50007 109.50093 109.5693 ]","[-5.206  -5.434  -5.117  -5.1161 -3.21   -3.2101 -3.2816 -3.5361 -3.4749
 -3.2822 -3.4026 -1.7392 -1.9209 -1.8295 -5.0849 -1.8161 -1.7412 -1.6667
 -5.0869]"
"['13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN'
 '13CN' '13CN']","['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical']","['N=6-5,J=11/2-9/2,F1=6-5,F=7-6' 'N=6-5,J=11/2-9/2,F1=6-5,F=6-5'
 'N=6-5,J=11/2-9/2,F1=6-5,F=5-4' 'N=6-5,J=13/2-11/2,F1=7-6,F=7-6'
 'N=6-5,J=13/2-11/2,F1=7-6,F=8-7' 'N=6-5,J=13/2-11/2,F1=7-6,F=6-5'
 'N=6-5,J=11/2-9/2,F1=6-5,F=5-5' 'N=6-5,J=11/2-9/2,F1=6-5,F=6-6'
 'N=6-5,J=13/2-11/2,F1=7-6,F=6-6' 'N=6-5,J=13/2-11/2,F1=7-6,F=7-7'
 'N=6-5,J=11/2-9/2,F1=6-5,F=5-6' 'N=6-5,J=13/2-11/2,F1=7-6,F=6-7']","[652.0618423 652.0623518 652.0631379 652.068852  652.0688588 652.0691602
 652.0764198 652.0771592 652.084342  652.0855344 652.0912272 652.1010244]","[-2.51295 -2.525   -2.52735 -2.51323 -2.50428 -2.51468 -4.00194 -4.07529
 -4.12977 -4.19202 -6.16283 -6.41676]","[109.56862 109.56937 109.56998 109.57975 109.57889 109.58049 109.57004
 109.56936 109.58049 109.57969 109.57003 109.58043]","[-1.671  -1.7452 -1.8201 -1.6713 -1.608  -1.7349 -3.2947 -3.2955 -3.35
 -3.3501 -5.4556 -5.637 ]"
['13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN'],"['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical']","['N=6-5,J=11/2-11/2,F1=5-5,F=5-6' 'N=6-5,J=11/2-11/2,F1=5-5,F=4-5'
 'N=6-5,J=11/2-11/2,F1=5-5,F=4-4' 'N=6-5,J=11/2-11/2,F1=5-5,F=5-5'
 'N=6-5,J=11/2-11/2,F1=5-5,F=6-6' 'N=6-5,J=11/2-11/2,F1=5-5,F=5-4'
 'N=6-5,J=11/2-11/2,F1=5-5,F=6-5']","[652.1417709 652.1441554 652.1585832 652.1600737 652.1619317 652.1745015
 652.1802345]",[-6.00038 -5.89623 -4.50542 -4.53157 -4.53491 -6.01756 -6.1132 ],[109.51405 109.5133  109.51327 109.51406 109.51501 109.51403 109.51503],[-5.2931 -5.2761 -3.8853 -3.8243 -3.7551 -5.3103 -5.3334]
['13CN'],['Cyanide Radical'],"['N=6-5,J=11/2-11/2,F1=6-5,F=7-6']",[653.2773318],[-5.37758],[109.56854],[-4.5364]
['13CN'],['Cyanide Radical'],"['N=6-5,J=11/2-11/2,F1=6-5,F=6-5']",[653.3109516],[-5.43501],[109.56929],[-4.656]
['13CN'],['Cyanide Radical'],"['N=6-5,J=11/2-11/2,F1=6-5,F=5-4']",[653.3394474],[-5.47154],[109.56994],[-4.7651]
['13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN'],"['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical']","['N=7-6,J=15/2-13/2,F1=7-7,F=6-6' 'N=7-6,J=15/2-13/2,F1=7-7,F=7-6'
 'N=7-6,J=15/2-13/2,F1=7-7,F=6-7' 'N=7-6,J=15/2-13/2,F1=7-7,F=7-7'
 'N=7-6,J=15/2-13/2,F1=7-7,F=7-8' 'N=7-6,J=15/2-13/2,F1=7-7,F=8-7'
 'N=7-6,J=15/2-13/2,F1=7-7,F=8-8']","[758.7736601 758.7888919 758.78915   758.8043818 758.8210575 758.8228028
 758.8394785]",[-4.45522 -6.19106 -6.13231 -4.46395 -6.19484 -6.2437  -4.45689],[145.99569 145.99642 145.99557 145.9963  145.99638 145.99719 145.99727],[-3.7902 -5.4639 -5.4673 -3.7368 -5.4677 -5.4622 -3.6754]
['13CN'],['Cyanide Radical'],"['N=7-6,J=15/2-11/2,F1=7-6,F=6-5']",[758.9916007],[-5.9253],[145.99565],[-5.2604]
['13CN'],['Cyanide Radical'],"['N=7-6,J=15/2-11/2,F1=7-6,F=7-6']",[759.0209006],[-5.87093],[145.99633],[-5.1439]
['13CN' '13CN'],['Cyanide Radical' 'Cyanide Radical'],"['N=7-6,J=15/2-11/2,F1=7-6,F=8-7' 'N=7-6,J=13/2-13/2,F1=6-7,F=5-6']",[759.0546385 759.060038 ],[-5.79637 -6.21439],[145.99723 146.00943],[-5.015  -5.6221]
['13CN'],['Cyanide Radical'],"['N=7-6,J=13/2-13/2,F1=6-7,F=6-7']",[759.0915565],[-6.22543],[146.01008],[-5.5606]
['13CN'],['Cyanide Radical'],"['N=7-6,J=13/2-13/2,F1=6-7,F=7-8']",[759.1279819],[-6.22875],[146.01111],[-5.5018]
['13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN'],"['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical']","['N=7-6,J=13/2-11/2,F1=6-6,F=5-5' 'N=7-6,J=13/2-11/2,F1=6-6,F=5-6'
 'N=7-6,J=13/2-11/2,F1=6-6,F=6-5' 'N=7-6,J=13/2-11/2,F1=6-6,F=6-6'
 'N=7-6,J=13/2-11/2,F1=6-6,F=6-7' 'N=7-6,J=13/2-11/2,F1=6-6,F=7-6'
 'N=7-6,J=13/2-11/2,F1=6-6,F=7-7']","[759.2779786 759.2920466 759.2940072 759.3080752 759.3233922 759.3278249
 759.3431419]",[-4.12098 -5.66327 -5.71472 -4.12511 -5.7291  -5.76425 -4.10654],[146.00939 146.00935 146.01016 146.01012 146.01013 146.01106 146.01108],[-3.5288 -5.0711 -5.05   -3.4604 -5.0644 -5.0374 -3.3797]
