Species,ChemicalName,QNs,Freq,log10_Aij,EU_K,CDMS/JPL Intensity
CNv=0,Cyanide Radical,"N=4-3,J=7/2-5/2,F=5/2-7/2",453.352221,-5.65055,54.38632,-4.6565
CNv=0,Cyanide Radical,"N=4-3,J=7/2-5/2,F=9/2-7/2",453.390057,-3.01006,54.38814,-1.7942
CNv=0,Cyanide Radical,"N=4-3,J=9/2-7/2,F=9/2-7/2",453.60674,-2.99348,54.43364,-1.6987
CNv=0,Cyanide Radical,"N=5-4,J=9/2-9/2,F=11/2-11/2",565.7819839,-4.36105,81.58675,-3.1976
CNv=0,Cyanide Radical,"N=5-4,J=9/2-7/2,F=11/2-9/2",566.73063,-2.70345,81.58681,-1.5407
CNv=0,Cyanide Radical,"N=5-4,J=11/2-9/2,F=11/2-9/2",566.946974,-2.69316,81.64266,-1.4637
CNv=0,Cyanide Radical,"N=6-5,J=11/2-11/2,F=13/2-13/2",678.8819466,-4.2795,114.22365,-3.1715
CNv=0,Cyanide Radical,"N=6-5,J=11/2-9/2,F=13/2-11/2",680.047255,-2.45619,114.22375,-1.3489
CNv=0,Cyanide Radical,"N=6-5,J=13/2-11/2,F=13/2-11/2",680.264051,-2.44906,114.28998,-1.284
CNv=0,Cyanide Radical,"N=7-6,J=13/2-13/2,F=15/2-15/2",791.9541088,-4.21117,152.29761,-3.1632
CNv=0,Cyanide Radical,"N=7-6,J=13/2-11/2,F=15/2-13/2",793.336447,-2.24876,152.29763,-1.2015
CNv=0,Cyanide Radical,"N=7-6,J=15/2-13/2,F=15/2-13/2",793.553406,-2.24359,152.37437,-1.1454
CNv=0,Cyanide Radical,"N=8-7,J=15/2-15/2,F=13/2-13/2",904.9256911,-4.15789,195.8053,-3.2848
CNv=0,Cyanide Radical,"N=8-7,J=15/2-15/2,F=15/2-15/2",904.9576615,-4.16227,195.80611,-3.2312
CNv=0,Cyanide Radical,"N=8-7,J=15/2-15/2,F=17/2-17/2",904.9939032,-4.15231,195.80699,-3.1701
CNv=0,Cyanide Radical,"N=8-7,J=15/2-13/2,F=17/2-15/2",906.593388,-2.0701,195.80692,-1.0886
CNv=0,Cyanide Radical,"N=8-7,J=17/2-15/2,F=17/2-15/2",906.810484,-2.06613,195.89417,-1.0391
