Species,ChemicalName,QNs,Freq,log10_Aij,EU_K,CDMS/JPL Intensity
"['CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN'
 'CH2CN' 'CH2CN' 'CH2CN']","['Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'
 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'
 'Cyanomethyl' 'Cyanomethyl']","['5(3,3)-4(3,2),J+F=6-5,S=6-6' '5(3,2)-4(3,1),J+F=6-5,S=6-6'
 '5(3,3)-4(3,2),J+F=5-4,S=13-13' '5(3,2)-4(3,1),J+F=5-4,S=13-13'
 '5(3,3)-4(3,2),J=9/2-7/2' '5(3,2)-4(3,1),J=9/2-7/2'
 '5(3,3)-4(3,2),J+F=4-3,S=19-19' '5(3,2)-4(3,1),J+F=4-3,S=19-19'
 '5(3,3)-4(3,2),J+F=5-5,S=13-6' '5(3,2)-4(3,1),J+F=5-5,S=13-6'
 '5(3,3)-4(3,2),J+F=4-4,S=19-13' '5(3,2)-4(3,1),J+F=4-4,S=19-13']","[100.435054  100.435054  100.436903  100.436903  100.4369646 100.4369695
 100.439763  100.439763  100.4399213 100.4399262 100.4411802 100.4411851]","[-4.38513 -4.38513 -4.40714 -4.40714 -4.38506 -4.38506 -4.41302 -4.41302
 -5.68813 -5.68813 -5.59191 -5.59191]","[133.23241 133.23241 133.23264 133.23264 133.22914 133.22914 133.23292
 133.23292 133.23264 133.23264 133.23284 133.23284]","[-4.5326 -4.5326 -4.6338 -4.6338 -4.1346 -4.1346 -4.7366 -4.7366 -5.9148
 -5.9148 -5.9155 -5.9155]"
"['CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN'
 'CH2CN' 'CH2CN' 'CH2CN']","['Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'
 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'
 'Cyanomethyl' 'Cyanomethyl']","['5(2,4)-4(2,3),J+F=6-6,S=9-4' '5(2,4)-4(2,3),J+F=5-5,S=17-11'
 '5(2,4)-4(2,3),J+F=4-4,S=22-18' '5(2,4)-4(2,3),J+F=5-5,S=15-9'
 '5(2,4)-4(2,3),J+F=4-4,S=21-17' '5(2,4)-4(2,3),J+F=3-3,S=23-22'
 '5(2,3)-4(2,2),J+F=6-6,S=9-4' '5(2,3)-4(2,2),J+F=5-5,S=17-11'
 '5(2,3)-4(2,2),J+F=4-4,S=22-18' '5(2,3)-4(2,2),J+F=5-5,S=15-9'
 '5(2,3)-4(2,2),J+F=4-4,S=21-17' '5(2,3)-4(2,2),J+F=3-3,S=23-22']","[100.5089813 100.5096522 100.5107075 100.5116896 100.5125512 100.513895
 100.5165035 100.5171558 100.5181945 100.5192182 100.5200572 100.5213815]","[-5.64608 -5.6492  -5.60158 -5.55889 -5.56298 -5.49793 -5.64565 -5.64906
 -5.60165 -5.55846 -5.56294 -5.4981 ]","[67.28659 67.28691 67.28725 67.28543 67.28576 67.28611 67.28724 67.28756
 67.2879  67.28608 67.28641 67.28661]","[-5.6984 -5.7807 -5.83   -5.6904 -5.7914 -5.8513 -5.698  -5.7806 -5.8301
 -5.69   -5.7914 -5.8515]"
"['CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN'
 'CH2CN']","['Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'
 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl']","['5(2,4)-4(2,3),J+F=5-4,S=15-15' '5(2,4)-4(2,3),J+F=7-6,S=4-4'
 '5(2,4)-4(2,3),J=9/2-7/2' '5(2,4)-4(2,3),J+F=4-3,S=21-21'
 '5(2,4)-4(2,3),J+F=6-5,S=11-11' '5(2,4)-4(2,3),J+F=6-5,S=9-9'
 '5(2,4)-4(2,3),J+F=5-4,S=17-17' '5(2,4)-4(2,3),J+F=5-4,S=18-18'
 '5(2,4)-4(2,3),J+F=3-2,S=23-23' '5(2,4)-4(2,3),J+F=4-3,S=22-22']","[100.535651  100.535651  100.5357576 100.5362563 100.5364047 100.5367243
 100.5373864 100.5377273 100.5377305 100.5387923]","[-4.29289 -4.26501 -4.26633 -4.32918 -4.28046 -4.28586 -4.30898 -4.28367
 -4.34553 -4.31666]","[67.28543 67.28787 67.28432 67.28575 67.2882  67.28663 67.28695 67.28855
 67.2861  67.28731]","[-4.4245 -4.2505 -3.4437 -4.5577 -4.3329 -4.3383 -4.4406 -4.4153 -4.699
 -4.5452]"
"['CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN'
 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN']","['Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'
 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'
 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'
 'Cyanomethyl']","['5(2,4)-4(2,3),J+F=6-6,S=11-4' '5(2,4)-4(2,3),J+F=4-4,S=21-15'
 '5(2,3)-4(2,2),J+F=5-4,S=15-15' '5(2,3)-4(2,2),J+F=7-6,S=4-4'
 '5(2,3)-4(2,2),J=9/2-7/2' '5(2,4)-4(2,3),J+F=3-3,S=23-21'
 '5(2,4)-4(2,3),J+F=5-5,S=17-9' '5(2,3)-4(2,2),J+F=4-3,S=21-21'
 '5(2,4)-4(2,3),J+F=5-5,S=18-11' '5(2,3)-4(2,2),J+F=6-5,S=11-11'
 '5(2,3)-4(2,2),J+F=6-5,S=9-9' '5(2,4)-4(2,3),J+F=4-4,S=22-17'
 '5(2,3)-4(2,2),J+F=5-4,S=17-17' '5(2,3)-4(2,2),J+F=5-4,S=18-18'
 '5(2,3)-4(2,2),J+F=3-2,S=23-23' '5(2,3)-4(2,2),J+F=4-3,S=22-22']","[100.5425412 100.5426431 100.543214  100.543214  100.543246  100.5432972
 100.5435318 100.5437515 100.543775  100.5438843 100.5442308 100.5444894
 100.545107  100.545107  100.545107  100.5462615]","[-5.71644 -5.40585 -4.29275 -4.26488 -4.26619 -5.28271 -5.58375 -4.32914
 -5.63435 -4.28033 -4.28573 -5.48674 -4.30884 -4.28364 -4.3454  -4.31653]","[67.28821 67.28576 67.28608 67.28853 67.28497 67.28608 67.28696 67.28639
 67.28855 67.28885 67.28728 67.28729 67.28761 67.28919 67.2866  67.28781]","[-5.7689 -5.6344 -4.4244 -4.2504 -3.4436 -5.6362 -5.7154 -4.5577 -5.766
 -4.3328 -4.3382 -5.7153 -4.4405 -4.4153 -4.6989 -4.5451]"
['CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN'],"['Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'
 'Cyanomethyl']","['5(2,3)-4(2,2),J+F=6-6,S=11-4' '5(2,3)-4(2,2),J+F=4-4,S=21-15'
 '5(2,3)-4(2,2),J+F=3-3,S=23-21' '5(2,3)-4(2,2),J+F=5-5,S=17-9'
 '5(2,3)-4(2,2),J+F=5-5,S=18-11' '5(2,3)-4(2,2),J+F=4-4,S=22-17']",[100.5499797 100.5500945 100.5507401 100.5509785 100.551202  100.5519258],[-5.7166  -5.40551 -5.28237 -5.58372 -5.63452 -5.4868 ],[67.28885 67.28641 67.28673 67.2876  67.2892  67.28794],[-5.7691 -5.6341 -5.6359 -5.7154 -5.7662 -5.7154]
"['CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN'
 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN'
 'CH2CN']","['Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'
 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'
 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'
 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl']","['5(0,5)-4(0,4),J+F=7-7,S=3-0' '5(0,5)-4(0,4),J+F=4-4,S=22-18'
 '5(0,5)-4(0,4),J+F=6-6,S=10-3' '5(0,5)-4(0,4),J+F=5-5,S=17-11'
 '5(0,5)-4(0,4),J+F=6-6,S=8-2' '5(0,5)-4(0,4),J+F=6-6,S=9-4'
 '5(0,5)-4(0,4),J+F=5-5,S=16-8' '5(0,5)-4(0,4),J+F=5-5,S=14-7'
 '5(0,5)-4(0,4),J=11/2-9/2' '5(0,5)-4(0,4),J+F=6-5,S=10-10'
 '5(0,5)-4(0,4),J+F=7-6,S=3-3' '5(0,5)-4(0,4),J+F=8-7,S=0-0'
 '5(0,5)-4(0,4),J+F=4-4,S=20-14' '5(0,5)-4(0,4),J+F=5-4,S=16-16'
 '5(0,5)-4(0,4),J+F=6-5,S=8-8' '5(0,5)-4(0,4),J+F=4-3,S=20-20'
 '5(0,5)-4(0,4),J+F=7-6,S=2-2' '5(0,5)-4(0,4),J+F=5-4,S=14-14'
 '5(0,5)-4(0,4),J+F=6-5,S=7-7']","[100.5879092 100.5908447 100.5922287 100.5924693 100.5928701 100.5949711
 100.5955971 100.5971437 100.5980668 100.598383  100.598383  100.598383
 100.5987368 100.599499  100.5999425 100.600602  100.600602  100.6013537
 100.602459 ]","[-5.83153 -5.74697 -5.78797 -5.85187 -5.76646 -5.79034 -5.65587 -5.58716
 -4.18058 -4.19154 -4.19039 -4.18058 -5.43734 -4.21755 -4.21693 -4.23794
 -4.20507 -4.23684 -4.22252]","[14.48434 14.49052 14.48397 14.49031 14.48486 14.49014 14.4847  14.48579
 14.48364 14.48398 14.48426 14.48484 14.48557 14.4846  14.48491 14.48566
 14.48523 14.4857  14.48604]","[-5.7408 -5.8993 -5.7642 -5.9073 -5.7427 -5.7666 -5.7113 -5.6426 -3.2026
 -4.1678 -4.0997 -4.0319 -5.5897 -4.273  -4.1932 -4.3903 -4.1144 -4.2923
 -4.1988]"
"['CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN'
 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN'
 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN'
 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN'
 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN'
 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN'
 'CH2CN']","['Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'
 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'
 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'
 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'
 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'
 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'
 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'
 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'
 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'
 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'
 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl']","['5(0,5)-4(0,4),J+F=6-5,S=9-9' '5(0,5)-4(0,4),J+F=7-7,S=2-0'
 '5(0,5)-4(0,4),J+F=5-4,S=17-17' '5(0,5)-4(0,4),J+F=4-3,S=22-22'
 '5(0,5)-4(0,4),J+F=7-6,S=4-4' '5(0,5)-4(0,4),J+F=5-5,S=17-9'
 '5(0,5)-4(0,4),J+F=6-5,S=11-11' '5(0,5)-4(0,4),J+F=5-4,S=18-18'
 '5(0,5)-4(0,4),J+F=4-3,S=21-21' '5(0,5)-4(0,4),J+F=6-6,S=8-3'
 '5(0,5)-4(0,4),J+F=5-4,S=15-15' '5(0,5)-4(0,4),J+F=3-2,S=23-23'
 '5(0,5)-4(0,4),J=9/2-7/2' '5(0,5)-4(0,4),J+F=5-5,S=16-10'
 '5(0,5)-4(0,4),J+F=4-4,S=22-17' '5(0,5)-4(0,4),J+F=6-6,S=11-4'
 '5(0,5)-4(0,4),J+F=6-6,S=7-2' '5(0,5)-4(0,4),J+F=5-5,S=18-11'
 '5(0,5)-4(0,4),J+F=3-3,S=23-21' '5(0,5)-4(0,4),J+F=4-4,S=21-15'
 '5(0,5)-4(0,4),J+F=5-5,S=14-8' '5(0,5)-4(0,4),J+F=4-4,S=20-16'
 '5(2,4)-4(2,3),J+F=5-5,S=14-7' '5(2,4)-4(2,3),J+F=6-6,S=8-2'
 '5(2,4)-4(2,3),J+F=4-4,S=20-14' '5(2,4)-4(2,3),J+F=5-5,S=16-8'
 '5(2,4)-4(2,3),J+F=7-7,S=3-0' '5(2,4)-4(2,3),J+F=6-6,S=10-3'
 '5(2,3)-4(2,2),J+F=5-5,S=14-7' '5(2,4)-4(2,3),J+F=4-3,S=20-20'
 '5(2,4)-4(2,3),J+F=5-4,S=14-14' '5(2,4)-4(2,3),J+F=5-4,S=16-16'
 '5(2,3)-4(2,2),J+F=6-6,S=8-2' '5(2,4)-4(2,3),J+F=6-5,S=8-8'
 '5(2,4)-4(2,3),J+F=6-5,S=7-7' '5(2,4)-4(2,3),J+F=7-6,S=2-2'
 '5(2,3)-4(2,2),J+F=4-4,S=20-14' '5(2,3)-4(2,2),J+F=5-5,S=16-8'
 '5(2,4)-4(2,3),J=11/2-9/2' '5(2,4)-4(2,3),J+F=6-5,S=10-10'
 '5(2,3)-4(2,2),J+F=7-7,S=3-0' '5(2,4)-4(2,3),J+F=7-6,S=3-3'
 '5(2,4)-4(2,3),J+F=8-7,S=0-0' '5(2,3)-4(2,2),J+F=6-6,S=10-3'
 '5(2,3)-4(2,2),J+F=4-3,S=20-20' '5(0,5)-4(0,4),J+F=5-5,S=15-7'
 '5(2,3)-4(2,2),J+F=5-4,S=14-14' '5(2,3)-4(2,2),J+F=5-4,S=16-16'
 '5(2,3)-4(2,2),J+F=6-5,S=8-8' '5(2,3)-4(2,2),J+F=6-5,S=7-7'
 '5(2,3)-4(2,2),J+F=7-6,S=2-2' '5(2,3)-4(2,2),J=11/2-9/2'
 '5(2,3)-4(2,2),J+F=6-5,S=10-10' '5(2,3)-4(2,2),J+F=7-6,S=3-3'
 '5(2,3)-4(2,2),J+F=8-7,S=0-0']","[100.6062705 100.6072279 100.6073726 100.608257  100.608832  100.6089749
 100.6092097 100.609663  100.609663  100.6099787 100.610152  100.610152
 100.6110117 100.6116444 100.6132906 100.6144159 100.617031  100.6171796
 100.6187008 100.6187685 100.6187917 100.6200424 100.6209881 100.6219974
 100.6234401 100.6240975 100.6245089 100.6264879 100.6283652 100.6284883
 100.6288597 100.6292112 100.6293794 100.629632  100.629632  100.630461
 100.6308242 100.6314872 100.631499  100.6316941 100.6318982 100.632046
 100.632957  100.633886  100.6358527 100.6359187 100.6362109 100.6365811
 100.6369275 100.6369883 100.637773  100.6388546 100.639043  100.639409
 100.64025  ]","[-4.1965  -5.46865 -4.21851 -4.2259  -4.18243 -5.4835  -4.19678 -4.2009
 -4.26199 -5.48569 -4.2275  -4.26935 -4.19014 -5.5278  -5.40657 -5.67376
 -5.27336 -5.57207 -5.11452 -5.19685 -5.34977 -5.40995 -5.61586 -5.75584
 -5.50844 -5.67915 -5.86337 -5.80582 -5.61562 -4.30392 -4.29702 -4.29092
 -5.7559  -4.2876  -4.2752  -4.27215 -5.5082  -5.67921 -4.25624 -4.2688
 -5.86354 -4.26714 -4.25623 -5.80589 -4.30378 -5.25759 -4.29689 -4.29079
 -4.28747 -4.27507 -4.27201 -4.2561  -4.26866 -4.26701 -4.2561 ]","[14.49011 14.48526 14.49031 14.49049 14.49081 14.49024 14.49111 14.49142
 14.48797 14.48482 14.48756 14.48842 14.48714 14.48461 14.49059 14.49108
 14.48602 14.4915  14.4884  14.48797 14.48582 14.48559 67.26176 67.26037
 67.26144 67.26003 67.2589  67.25871 67.26225 67.2614  67.2617  67.26014
 67.26101 67.2603  67.26217 67.26077 67.26208 67.26068 67.25769 67.25867
 67.25955 67.25898 67.25931 67.25935 67.26204 14.48765 67.26234 67.26063
 67.26094 67.26267 67.26141 67.25834 67.25931 67.25962 67.25995]","[-4.1728 -5.378  -4.274  -4.3783 -4.0918 -5.539  -4.1731 -4.2564 -4.4144
 -5.462  -4.283  -4.5467 -3.2914 -5.5833 -5.559  -5.6501 -5.2497 -5.6276
 -5.3919 -5.3493 -5.4053 -5.5624 -5.7478 -5.8086 -5.7373 -5.8111 -5.8492
 -5.8586 -5.7476 -4.5328 -4.429  -4.4229 -5.8087 -4.3404 -4.328  -4.258
 -5.7371 -5.8112 -3.3548 -4.3216 -5.8494 -4.253  -4.1841 -5.8587 -4.5327
 -5.3132 -4.4289 -4.4228 -4.3403 -4.3279 -4.2579 -3.3547 -4.3215 -4.2529
 -4.184 ]"
['CH2CN'],['Cyanomethyl'],"['5(0,5)-4(0,4),J+F=4-4,S=21-14']",[100.6488161],[-5.48503],[14.48798],[-5.6376]
"['CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN'
 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN'
 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN']","['Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'
 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'
 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'
 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'
 'Cyanomethyl' 'Cyanomethyl']","['5(2,4)-4(2,3),J+F=4-4,S=20-16' '5(2,4)-4(2,3),J+F=5-5,S=14-8'
 '5(2,4)-4(2,3),J+F=6-6,S=7-2' '5(0,5)-4(0,4),J+F=3-3,S=23-20'
 '5(2,4)-4(2,3),J+F=5-5,S=16-10' '5(2,4)-4(2,3),J+F=6-6,S=8-3'
 '5(2,4)-4(2,3),J+F=7-7,S=2-0' '5(2,3)-4(2,2),J+F=4-4,S=20-16'
 '5(3,3)-4(3,2),J+F=5-4,S=12-12' '5(3,2)-4(3,1),J+F=5-4,S=12-12'
 '5(2,3)-4(2,2),J+F=5-5,S=14-8' '5(3,3)-4(3,2),J+F=6-5,S=5-5'
 '5(3,2)-4(3,1),J+F=6-5,S=5-5' '5(3,3)-4(3,2),J=11/2-9/2'
 '5(3,2)-4(3,1),J=11/2-9/2' '5(2,3)-4(2,2),J+F=6-6,S=7-2'
 '5(3,3)-4(3,2),J+F=7-6,S=1-1' '5(3,2)-4(3,1),J+F=7-6,S=1-1'
 '5(2,3)-4(2,2),J+F=5-5,S=16-10' '5(2,3)-4(2,2),J+F=6-6,S=8-3'
 '5(2,3)-4(2,2),J+F=7-7,S=2-0' '5(0,5)-4(0,4),J=9/2-9/2']","[100.6573244 100.6576304 100.6587213 100.6596556 100.6611679 100.6614349
 100.6623349 100.6646811 100.664809  100.664809  100.6649738 100.66534
 100.66534   100.6658821 100.6658869 100.6660488 100.667368  100.667368
 100.6685254 100.6687807 100.6696663 100.6697142]","[-5.60809 -5.6306  -5.64388 -5.54834 -5.68479 -5.70187 -5.71291 -5.60816
 -4.39195 -4.39195 -5.63047 -4.38883 -4.38883 -4.37434 -4.37434 -5.64364
 -4.37436 -4.37436 -5.68485 -5.70163 -5.71268 -5.83289]","[ 67.26149  67.26164  67.26213  14.4885   67.26009  67.26039  67.26072
  67.26198 133.17711 133.17711  67.26228 133.17727 133.17727 133.17394
 133.17394  67.26277 133.17766 133.17766  67.26073  67.26103  67.26136
  14.48708]","[-5.8371 -5.7627 -5.6968 -5.8259 -5.8169 -5.7548 -5.6989 -5.8372 -4.6195
 -4.6195 -5.7626 -4.5372 -4.5372 -4.0456 -4.0456 -5.6966 -4.4558 -4.4558
 -5.817  -5.7546 -5.6987 -4.9344]"
"['CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN'
 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN']","['Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'
 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'
 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'
 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl']","['5(4,1)-4(4,0),J+F=4-3,S=20-20' '5(4,2)-4(4,1),J+F=4-3,S=20-20'
 '5(4,1)-4(4,0),J+F=5-4,S=14-14' '5(4,2)-4(4,1),J+F=5-4,S=14-14'
 '5(4,1)-4(4,0),J+F=5-4,S=16-16' '5(4,2)-4(4,1),J+F=5-4,S=16-16'
 '5(4,1)-4(4,0),J+F=6-5,S=8-8' '5(4,2)-4(4,1),J+F=6-5,S=8-8'
 '5(4,1)-4(4,0),J+F=6-5,S=7-7' '5(4,2)-4(4,1),J+F=6-5,S=7-7'
 '5(4,1)-4(4,0),J=11/2-9/2' '5(4,1)-4(4,0),J=11/2-9/2'
 '5(4,1)-4(4,0),J+F=6-5,S=10-10' '5(4,2)-4(4,1),J+F=6-5,S=10-10'
 '5(4,1)-4(4,0),J+F=7-6,S=2-2' '5(4,2)-4(4,1),J+F=7-6,S=2-2'
 '5(4,1)-4(4,0),J+F=7-6,S=3-3' '5(4,2)-4(4,1),J+F=7-6,S=3-3']","[100.7021726 100.7021726 100.7029687 100.7029687 100.7043459 100.7043459
 100.7052704 100.7052704 100.7064086 100.7064086 100.7082784 100.7082784
 100.7085371 100.7085371 100.7086243 100.7086243 100.7094262 100.7094262]","[-4.67052 -4.67052 -4.66392 -4.66392 -4.65762 -4.65762 -4.654   -4.654
 -4.64299 -4.64299 -4.62433 -4.62433 -4.63679 -4.63679 -4.63973 -4.63973
 -4.63483 -4.63483]","[225.36755 225.36755 225.36773 225.36773 225.36607 225.36607 225.36626
 225.36626 225.3679  225.3679  225.36148 225.36148 225.36426 225.36426
 225.36642 225.36642 225.36444 225.36444]","[-5.1286 -5.1286 -5.0251 -5.0251 -5.0188 -5.0188 -4.936  -4.936  -4.925
 -4.925  -3.9521 -3.9521 -4.9188 -4.9188 -4.8548 -4.8548 -4.8499 -4.8499]"
['CH2CN' 'CH2CN'],['Cyanomethyl' 'Cyanomethyl'],"['5(4,1)-4(4,0),J+F=8-7,S=0-0' '5(4,2)-4(4,1),J+F=8-7,S=0-0']",[100.7129313 100.7129313],[-4.62431 -4.62431],[225.36461 225.36461],[-4.7814 -4.7814]
['CH2CN'],['Cyanomethyl'],"['5(2,4)-4(2,3),J+F=5-5,S=15-7']",[101.1143733],[-5.84672],[67.28543],[-5.9808]
['CH2CN'],['Cyanomethyl'],"['5(2,3)-4(2,2),J+F=5-5,S=15-7']",[101.1221169],[-5.84658],[67.28595],[-5.9807]
['CH2CN'],['Cyanomethyl'],"['5(2,4)-4(2,3),J=9/2-9/2']",[101.1851782],[-5.90645],[67.28427],[-5.0866]
['CH2CN'],['Cyanomethyl'],"['5(2,3)-4(2,2),J=9/2-9/2']",[101.1928136],[-5.90632],[67.28492],[-5.0865]
['CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN'],"['Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'
 'Cyanomethyl' 'Cyanomethyl']","['5(1,4)-4(1,3),J+F=6-5,S=6-6' '5(1,4)-4(1,3),J+F=5-4,S=13-13'
 '5(1,4)-4(1,3),J=9/2-7/2' '5(1,4)-4(1,3),J+F=4-3,S=19-19'
 '5(1,4)-4(1,3),J+F=5-5,S=13-6' '5(1,4)-4(1,3),J+F=6-6,S=5-1'
 '5(1,4)-4(1,3),J+F=4-4,S=19-13']","[101.522773  101.5230884 101.5231532 101.523657  101.5241639 101.5263763
 101.5264208]",[-4.19688 -4.2189  -4.19602 -4.22399 -5.483   -5.69308 -5.38948],[27.82618 27.82619 27.82398 27.82636 27.82624 27.81542 27.82635],[-4.1964 -4.2976 -3.7976 -4.3996 -5.5617 -5.6926 -5.5651]
['CH2CN' 'CH2CN' 'CH2CN' 'CH2CN' 'CH2CN'],['Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl' 'Cyanomethyl'],"['5(1,4)-4(1,3),J+F=5-5,S=12-5' '5(1,4)-4(1,3),J=11/2-9/2'
 '5(1,4)-4(1,3),J+F=5-4,S=12-12' '5(1,4)-4(1,3),J+F=6-5,S=5-5'
 '5(1,4)-4(1,3),J+F=7-6,S=1-1']",[101.5299037 101.5319739 101.532055  101.532055  101.532055 ],[-5.60889 -4.18638 -4.20328 -4.20006 -4.18641],[27.8153  27.81333 27.81526 27.8154  27.81569],[-5.6876 -3.7088 -4.282  -4.1996 -4.119 ]
['CH2CN' 'CH2CN'],['Cyanomethyl' 'Cyanomethyl'],"['5(1,4)-4(1,3),J+F=6-6,S=6-1' '23(1,22)-23(1,23),J=47/2-47/2']",[101.749577 101.750639],[-5.81542 -6.56416],[ 27.82613 282.05238],[-5.8159 -5.8535]
['CH2CN' 'CH2CN'],['Cyanomethyl' 'Cyanomethyl'],"['5(1,4)-4(1,3),J=9/2-9/2' '5(1,4)-4(1,3),J+F=5-5,S=13-5']",[101.7549254 101.7566667],[-5.83774 -5.88081],[27.82403 27.82618],[-5.4403 -5.9605]
['CH2CN' 'CH2CN'],['Cyanomethyl' 'Cyanomethyl'],"['5(3,3)-4(3,2),J=9/2-9/2' '5(3,2)-4(3,1),J=9/2-9/2']",[101.8178937 101.8178987],[-6.02198 -6.02198],[133.22923 133.22923],[-5.7774 -5.7774]
