Species,ChemicalName,QNs,Freq,log10_Aij,EU_K,CDMS/JPL Intensity
['c-HCCCHv=0'],['Cyclopropenylidene'],"['9(5,4)-8(6,3)']",[481.8810076],[-2.58151],[131.78764],[-2.0466]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['9(6,3)-8(7,2)']",[483.9861806],[-2.95617],[136.70711],[-2.4302]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['14(9,5)-13(12,2)']",[485.4092124],[-4.84271],[316.83342],[-4.8722]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['14(1,14)-13(0,13)' '14(1,14)-13(0,13)']",[485.7062327 485.7062327],[-2.13792 -2.1379 ],[180.09544 180.09544],[-1.4926 -1.9697]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['7(7,0)-6(6,1)']",[485.7316202],[-2.23624],[91.9846],[-1.7497]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['13(1,12)-12(2,11)' '13(1,12)-12(2,11)']",[485.8825941 485.8825941],[-2.17835 -2.17833],[176.9766 176.9766],[-1.5597 -2.0368]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['12(2,10)-11(3,9)' '12(3,10)-11(2,9)']",[486.06146   486.0614602],[-2.22897 -2.22899],[170.6054 170.6054],[-2.1118 -1.6347]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['11(3,8)-10(4,7)' '11(4,8)-10(3,7)']",[486.2804119 486.2806593],[-2.29493 -2.29491],[160.97817 160.97818],[-1.7231 -2.2002]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['19(5,14)-19(4,15)' '19(5,14)-19(4,15)']",[486.3601719 486.3601719],[-2.71051 -2.71049],[453.78926 453.78926],[-2.3333 -2.8104]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['15(11,4)-15(8,7)']",[486.5197664],[-4.53057],[369.86304],[-4.1317]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['10(4,6)-9(5,5)']",[486.648181],[-2.38746],[148.07985],[-2.3139]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['10(5,6)-9(4,5)']",[486.7704273],[-2.38707],[148.08039],[-1.8365]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['18(5,14)-18(4,15)' '18(5,14)-18(4,15)']",[486.8476043 486.8476043],[-2.77493 -2.77491],[392.65664 392.65664],[-2.3325 -2.8096]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['17(3,14)-17(2,15)' '17(3,14)-17(2,15)']",[487.2831214 487.2831214],[-2.8652  -2.86528],[334.71703 334.71703],[-2.3634 -2.8406]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['16(3,14)-16(2,15)' '16(3,14)-16(2,15)']",[487.6709731 487.6709731],[-3.00436 -3.00434],[279.97467 279.97467],[-2.4492 -2.9263]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['15(1,14)-15(0,15)' '15(1,14)-15(0,15)']",[488.0151638 488.0151638],[-3.26573 -3.26571],[228.43292 228.43292],[-2.6634 -3.1405]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['11(8,4)-10(9,1)']",[491.5000251],[-3.73355],[199.31978],[-3.6988]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['7(6,1)-6(5,2)']",[491.8652119],[-2.55972],[88.31559],[-2.0731]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['11(9,3)-10(10,0)']",[492.0755877],[-4.00366],[205.40304],[-3.9782]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['6(5,2)-5(2,3)']",[493.5969243],[-3.24138],[64.70995],[-2.7842]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['17(16,1)-17(13,4)']",[493.8750705],[-4.71582],[497.79439],[-4.4557]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['15(14,2)-15(11,5)']",[493.9272305],[-4.74489],[388.96901],[-4.8571]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['15(13,3)-15(10,6)']",[494.1559068],[-4.53307],[380.41686],[-4.6331]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['9(6,4)-8(5,3)']",[495.1862836],[-2.51647],[131.89557],[-2.4702]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['9(9,0)-9(4,5)']",[495.2230486],[-6.34754],[148.48605],[-5.8482]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['6(6,1)-5(3,2)']",[499.0803261],[-3.57564],[68.67319],[-3.1288]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['14(14,1)-14(11,4)']",[500.4171967],[-5.28527],[348.58159],[-4.8963]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['5(5,0)-4(2,3)']",[500.5950784],[-4.89963],[48.98224],[-4.4981]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['15(9,7)-14(10,4)']",[500.7030331],[-4.60756],[346.51859],[-4.664]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['17(9,8)-16(12,5)']",[500.7552088],[-4.75654],[440.537],[-4.4193]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['12(8,5)-11(9,2)']",[501.4549874],[-3.94943],[230.68071],[-3.4551]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['14(10,4)-14(7,7)']",[502.413223],[-4.68616],[322.48877],[-4.7382]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['15(15,0)-15(12,3)']",[507.3287134],[-5.30522],[398.66519],[-4.9655]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['16(14,3)-16(11,6)']",[511.361615],[-4.46413],[432.47614],[-4.1495]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['13(9,4)-13(6,7)']",[516.7226718],[-4.84755],[278.21227],[-4.4011]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['11(9,2)-10(10,1)']",[517.5264164],[-3.87942],[206.61484],[-3.3996]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['6(3,3)-5(2,4)']",[517.6952592],[-3.40254],[60.26319],[-3.4359]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['15(0,15)-14(1,14)' '15(0,15)-14(1,14)']",[519.1803041 519.1803041],[-2.04885 -2.04893],[205.012 205.012],[-1.4384 -1.9156]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['14(2,13)-13(1,12)' '14(2,13)-13(1,12)']",[519.3552208 519.3552208],[-2.08615 -2.08612],[201.90158 201.90158],[-1.5003 -1.9774]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['13(2,11)-12(3,10)' '13(2,11)-12(3,10)']",[519.5292987 519.5292987],[-2.13198 -2.13196],[195.53878 195.53878],[-1.5681 -2.0452]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['15(9,6)-14(12,3)']",[519.5985955],[-4.52973],[356.62607],[-4.1391]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['12(3,9)-11(4,8)' '12(4,9)-11(3,8)']",[519.730286  519.7303042],[-2.1902  -2.19022],[185.92119 185.92119],[-2.1231 -1.646 ]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['10(5,5)-9(6,4)']",[519.8513372],[-2.39158],[156.84431],[-2.3582]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['20(6,15)-20(5,16)' '20(6,15)-20(5,16)']",[519.9306181 519.9306181],[-2.64286 -2.64284],[494.79559 494.79559],[-2.3311 -2.8082]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['6(4,3)-5(1,4)']",[520.0236247],[-3.40064],[60.37407],[-2.9589]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['11(4,7)-10(5,6)' '11(5,7)-10(4,6)']",[520.0507739 520.0631672],[-2.2683  -2.26827],[173.03873 173.03875],[-1.7419 -2.219 ]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['19(4,15)-19(3,16)' '19(4,15)-19(3,16)']",[520.4311559 520.4311559],[-2.7087  -2.70868],[430.44781 430.44781],[-2.3259 -2.803 ]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['15(10,5)-14(13,2)']",[520.6995207],[-4.85525],[364.56839],[-4.477]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['18(4,15)-18(3,16)' '18(4,15)-18(3,16)']",[520.8829793 520.8829793],[-2.80071 -2.80068],[369.29175 369.29175],[-2.3526 -2.8297]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['16(9,7)-15(12,4)']",[521.2287575],[-4.56603],[397.8151],[-4.6863]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['17(2,15)-17(1,16)' '17(2,15)-17(1,16)']",[521.2897083 521.2897083],[-2.94175 -2.94173],[311.33134 311.33134],[-2.4342 -2.9113]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['16(2,15)-16(1,16)' '16(2,15)-16(1,16)']",[521.6547703 521.6547703],[-3.20538 -3.20536],[256.57019 256.57019],[-2.6444 -3.1215]
