Species,ChemicalName,QNs,Freq,log10_Aij,EU_K,CDMS/JPL Intensity
['CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3'],['Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether'],"['24(4,21)-23(5,18)AA' '24(4,21)-23(5,18)EE' '24(4,21)-23(5,18)EA'
 '24(4,21)-23(5,18)AE']",[195.6879068 195.6890205 195.6901323 195.6901363],[-4.77813 -4.77805 -4.77809 -4.77808],[296.3713  296.37121 296.37112 296.37112],[-5.0043 -4.8001 -5.4022 -5.2261]
['CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3'],['Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether'],"['23(4,19)-22(5,18)AA' '23(4,19)-22(5,18)EE' '23(4,19)-22(5,18)AE'
 '23(4,19)-22(5,18)EA']",[196.0955663 196.0967807 196.0979908 196.0979996],[-4.75947 -4.75939 -4.75942 -4.75943],[275.28212 275.28203 275.28195 275.28195],[-4.9741 -4.7699 -5.1959 -5.372 ]
['CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3'],"['Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether'
 'Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether']","['21(11,10)-22(10,13)AA' '21(11,10)-22(10,13)AA' '21(11,11)-22(10,13)EE'
 '21(11,10)-22(10,12)EE' '21(11,11)-22(10,13)EA' '21(11,10)-22(10,13)AE'
 '21(11,10)-22(10,12)EA']","[196.4427487 196.4427487 196.444636  196.4451081 196.4465234 196.4469954
 196.4474674]",[-5.07667 -5.07662 -5.07669 -5.07669 -5.07662 -5.07661 -5.07662],[380.15307 380.15307 380.15288 380.15319 380.15282 380.15313 380.15344],[-5.4825 -5.7043 -5.2784 -5.2784 -5.8804 -5.7043 -5.8804]
['CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3'],"['Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether'
 'Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether']","['24(12,13)-25(11,14)AA' '24(12,13)-25(11,14)AA' '24(12,12)-25(11,14)EE'
 '24(12,13)-25(11,15)EE' '24(12,12)-25(11,14)EA' '24(12,13)-25(11,14)AE'
 '24(12,13)-25(11,15)EA']","[197.6866272 197.6866272 197.6880025 197.6883675 197.6893776 197.6897427
 197.6901078]",[-5.04163 -5.04158 -5.04165 -5.04165 -5.04158 -5.04157 -5.04158],[475.18316 475.18316 475.18337 475.1831  475.18358 475.18331 475.18318],[-5.531  -5.7528 -5.3269 -5.3269 -5.9289 -5.7528 -5.9289]
['CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3'],['Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether'],"['14(4,10)-14(3,11)AE' '14(4,10)-14(3,11)EA' '14(4,10)-14(3,11)EE'
 '14(4,10)-14(3,11)AA']",[197.8262573 197.8263952 197.8294307 197.832535 ],[-4.20015 -4.20028 -4.20014 -4.20016],[118.19452 118.19453 118.19453 118.19468],[-5.0998 -4.7989 -4.1967 -4.6227]
['CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3'],['Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether'],"['30(6,25)-29(7,22)EA' '30(6,25)-29(7,22)AE' '30(6,25)-29(7,22)EE'
 '30(6,25)-29(7,22)AA']",[199.0728385 199.0729081 199.0732441 199.0736147],[-4.7539  -4.75359 -4.75366 -4.75354],[474.86424 474.86424 474.86426 474.86442],[-5.5486 -5.3722 -4.9463 -5.1503]
['CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3'],['Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether'],"['27(5,23)-26(6,20)AA' '27(5,23)-26(6,20)EE' '27(5,23)-26(6,20)EA'
 '27(5,23)-26(6,20)AE']",[199.7678574 199.7680822 199.7683067 199.7683071],[-4.74454 -4.7446  -4.74454 -4.74451],[380.22647 380.22634 380.2262  380.2262 ],[-5.2726 -4.8467 -5.4487 -5.7497]
['CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3'],['Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether'],"['13(4,9)-13(3,10)AE' '13(4,9)-13(3,10)EA' '13(4,9)-13(3,10)EE'
 '13(4,9)-13(3,10)AA']",[199.9328888 199.9331592 199.936233  199.9394417],[-4.19582 -4.19633 -4.19598 -4.19576],[105.41073 105.41074 105.41075 105.4109 ],[-4.6354 -4.812  -4.2096 -4.4135]
['CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3'],['Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether'],"['20(1,19)-20(0,20)AE' '20(1,19)-20(0,20)EA' '20(1,19)-20(0,20)EE'
 '20(1,19)-20(0,20)AA']",[200.1978353 200.1978356 200.2016036 200.205372 ],[-4.51218 -4.51221 -4.51216 -4.51208],[194.08972 194.08972 194.08961 194.08936],[-5.3764 -5.0754 -4.4733 -4.8992]
['CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3'],['Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether'],"['19(2,18)-19(1,19)EA' '19(2,18)-19(1,19)AE' '19(2,18)-19(1,19)EE'
 '19(2,18)-19(1,19)AA']",[200.3164471 200.3164472 200.3202265 200.3240059],[-4.49678 -4.49685 -4.49673 -4.49676],[176.79019 176.79019 176.78994 176.78984],[-5.0569 -5.358  -4.4548 -4.8808]
['CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3'],['Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether'],"['30(6,24)-29(7,23)AE' '30(6,24)-29(7,23)EA' '30(6,24)-29(7,23)EE'
 '30(6,24)-29(7,23)AA']",[201.1163468 201.1164167 201.1167598 201.1171376],[-4.73967 -4.7401  -4.73976 -4.73969],[474.95842 474.95843 474.95859 474.95861],[-5.8399 -5.5393 -4.9369 -5.3628]
['CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3'],['Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether'],"['30(5,25)-30(2,28)AA' '30(5,25)-30(2,28)EE' '30(5,25)-30(2,28)AE'
 '30(5,25)-30(2,28)EA']",[201.173319  201.1753146 201.1773093 201.1773102],[-4.0648  -4.06476 -4.06477 -4.0647 ],[460.77619 460.77615 460.77595 460.77595],[-4.6675 -4.2415 -5.1446 -4.8435]
['CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3'],['Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether'],"['12(4,8)-12(3,9)AE' '12(4,8)-12(3,9)EA' '12(4,8)-12(3,9)EE'
 '12(4,8)-12(3,9)AA']",[201.5362193 201.5367682 201.5397541 201.5430134],[-4.19534 -4.19707 -4.19572 -4.19524],[93.54777 93.54779 93.54779 93.54795],[-5.1317 -4.8324 -4.229  -4.6545]
['CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3'],['Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether'],"['21(3,19)-21(2,20)EA' '21(3,19)-21(2,20)AE' '21(3,19)-21(2,20)EE'
 '21(3,19)-21(2,20)AA']",[201.6572977 201.657298  201.6599198 201.6625417],[-4.2512  -4.25117 -4.25116 -4.25118],[223.02506 223.02506 223.02504 223.02502],[-4.8387 -5.1397 -4.2366 -4.6626]
['CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3'],['Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether'],"['13(1,12)-12(2,11)AA' '13(1,12)-12(2,11)EE' '13(1,12)-12(2,11)AE'
 '13(1,12)-12(2,11)EA']",[202.4905042 202.4915671 202.4926293 202.492631 ],[-4.36024 -4.36026 -4.36019 -4.36019],[85.99902 85.99936 85.99956 85.99956],[-4.5553 -4.3512 -4.7771 -4.9532]
['CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3'],['Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether'],"['11(4,7)-11(3,8)AE' '11(4,7)-11(3,8)EA' '11(4,7)-11(3,8)EE'
 '11(4,7)-11(3,8)AA']",[202.719348 202.720508 202.723121 202.72633 ],[-4.19859 -4.20589 -4.20045 -4.19852],[82.60343 82.60349 82.60362 82.60363],[-4.6807 -4.8641 -4.2566 -4.4588]
['CH3OCH3'],['Dimethyl ether'],"['3(3,1)-2(2,0)EA']",[203.3641853],[-4.54696],[18.11741],[-5.6298]
['CH3OCH3' 'CH3OCH3'],['Dimethyl ether' 'Dimethyl ether'],"['3(3,1)-2(2,0)EE' '3(3,1)-2(2,0)AE']",[203.3741848 203.3757815],[-4.408   -4.02971],[18.1176  18.11782],[-4.8888 -5.4136]
['CH3OCH3' 'CH3OCH3' 'CH3OCH3'],['Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether'],"['3(3,1)-2(2,0)AA' '3(3,0)-2(2,0)EE' '3(3,0)-2(2,0)EA']",[203.383007  203.3843253 203.3844345],[-4.02962 -4.26508 -4.18702],[18.11773 18.11808 18.11838],[-4.9364 -4.7459 -5.2699]
['CH3OCH3'],['Dimethyl ether'],"['3(3,1)-2(2,1)EA']",[203.4027779],[-4.18698],[18.11739],[-5.2699]
['CH3OCH3' 'CH3OCH3'],['Dimethyl ether' 'Dimethyl ether'],"['3(3,1)-2(2,1)EE' '3(3,0)-2(2,1)AE']",[203.4101126 203.4114309],[-4.26493 -4.02956],[18.1176  18.11795],[-4.7458 -4.9364]
['CH3OCH3' 'CH3OCH3' 'CH3OCH3'],['Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether'],"['3(3,0)-2(2,1)AA' '3(3,0)-2(2,1)EE' '3(3,0)-2(2,1)EA']",[203.4186564 203.4202531 203.423027 ],[-4.02949 -4.40781 -4.54664],[18.11772 18.11808 18.11836],[-4.7145 -4.8887 -5.6296]
['CH3OCH3'],['Dimethyl ether'],"['10(4,7)-10(3,7)EE']",[203.5387309],[-5.90164],[72.57469],[-5.9845]
['CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3'],['Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether'],"['10(4,6)-10(3,7)AE' '10(4,6)-10(3,7)EA' '10(4,6)-10(3,7)EE'
 '10(4,6)-10(3,7)AA']",[203.566021 203.568441 203.57021  203.573141],[-4.20579 -4.23622 -4.21458 -4.2057 ],[72.57614 72.57626 72.5762  72.57634],[-5.1918 -4.9212 -4.2975 -4.7146]
['CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3'],['Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether'],"['16(2,14)-15(3,13)AA' '16(2,14)-15(3,13)EE' '16(2,14)-15(3,13)AE'
 '16(2,14)-15(3,13)AE']",[203.624994 203.626826 203.628651 203.628651],[-4.57856 -4.57852 -4.57853 -4.57846],[131.79452 131.79475 131.79484 131.79484],[-4.977  -4.551  -5.4541 -5.153 ]
['CH3OCH3'],['Dimethyl ether'],"['9(4,6)-9(3,6)EA']",[204.1347439],[-4.91226],[63.46337],[-5.6287]
['CH3OCH3'],['Dimethyl ether'],"['9(4,6)-9(3,6)EE']",[204.1419135],[-5.2652],[63.46371],[-5.3796]
['CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3'],['Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether'],"['9(4,5)-9(3,6)AE' '9(4,5)-9(3,6)EA' '9(4,5)-9(3,6)EA' '9(4,5)-9(3,6)AA']",[204.152748 204.157834 204.157834 204.160063],[-4.21741 -4.31541 -4.25817 -4.21734],[63.46423 63.46448 63.46448 63.46444],[-4.7578 -5.0319 -4.3726 -4.5359]
['CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3'],['Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether'],"['23(3,21)-22(4,18)AA' '23(3,21)-22(4,18)EE' '23(3,21)-22(4,18)EA'
 '23(3,21)-22(4,18)AE']",[204.257098  204.258747  204.2603956 204.2603967],[-4.83017 -4.83014 -4.83017 -4.83014],[263.83504 263.83512 263.83506 263.83506],[-5.2675 -4.8415 -5.4436 -5.7446]
['CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3'],['Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether'],"['12(4,9)-12(3,10)EA' '12(4,9)-12(3,10)AE' '12(4,9)-12(3,10)EE'
 '12(4,9)-12(3,10)AA']",[204.517658 204.518172 204.521398 204.524862],[-4.1806  -4.17879 -4.17925 -4.17873],[93.54151 93.54153 93.54169 93.54171],[-4.8222 -4.6443 -4.2188 -4.4224]
['CH3OCH3'],['Dimethyl ether'],"['8(4,5)-8(3,5)EA']",[204.5328283],[-4.70009],[55.2661],[-5.4538]
"['CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3'
 'CH3OCH3' 'CH3OCH3']","['Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether'
 'Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether'
 'Dimethyl ether']","['8(4,5)-8(3,5)EE' '8(4,4)-8(3,5)AE' '11(4,8)-11(3,9)EA'
 '11(4,8)-11(3,9)AE' '8(4,4)-8(3,5)EE' '8(4,4)-8(3,5)EA'
 '11(4,8)-11(3,9)EE' '8(4,4)-8(3,5)AA' '11(4,8)-11(3,9)AA']","[204.541287  204.5455004 204.548309  204.549475  204.5520669 204.5525643
 204.552619  204.5530135 204.55636  ]","[-4.83073 -4.23503 -4.19577 -4.18843 -4.36211 -4.41725 -4.19032 -4.23504
 -4.18844]","[55.26636 55.26671 82.60028 82.60034 55.26688 55.26705 82.60049 55.26692
 82.60052]",[-4.9824 -5.2898 -4.8578 -5.1515 -4.5138 -5.171  -4.2503 -4.8127 -4.6744]
['CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3'],['Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether'],"['13(4,10)-13(3,11)EA' '13(4,10)-13(3,11)EA' '13(4,10)-13(3,11)EE'
 '13(4,10)-13(3,11)AA']",[204.572463 204.572463 204.575838 204.579137],[-4.17065 -4.17022 -4.1703  -4.17012],[105.39916 105.39916 105.39918 105.39934],[-4.7961 -5.0967 -4.1937 -4.6195]
['CH3OCH3' 'CH3OCH3' 'CH3OCH3' 'CH3OCH3'],['Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether'],"['10(4,7)-10(3,8)EA' '10(4,7)-10(3,8)AE' '10(4,7)-10(3,8)EE'
 '10(4,7)-10(3,8)AA']",[204.6284069 204.6308722 204.6338075 204.6380521],[-4.2303  -4.19989 -4.20865 -4.19982],[72.57461 72.57473 72.57473 72.57479],[-4.9175 -4.711  -4.2938 -4.4891]
['CH3OCH3'],['Dimethyl ether'],"['10(4,6)-10(3,8)EE']",[204.6653802],[-5.89538],[72.57624],[-5.9806]
['CH3OCH3' 'CH3OCH3' 'CH3OCH3'],['Dimethyl ether' 'Dimethyl ether' 'Dimethyl ether'],"['9(4,6)-9(3,7)EA' '9(4,6)-9(3,7)AE' '9(4,6)-9(3,7)EE']",[204.72968  204.73439  204.736584],[-4.31222 -4.21418 -4.25496],[63.46343 63.46366 63.46362],[-5.0299 -5.2329 -4.3706]
