Species,ChemicalName,QNs,Freq,log10_Aij,EU_K,CDMS/JPL Intensity
['t-HCOOH'],['Formic Acid'],"['7(2,5)-6(1,6)']",[377.063962],[-5.25093],[43.07659],[-4.8916]
['t-HCOOH'],['Formic Acid'],"['18(0,18)-17(1,17)']",[377.212331],[-4.7871],[179.14173],[-4.2328]
['t-HCOOH'],['Formic Acid'],"['17(2,16)-16(2,15)']",[377.9358617],[-3.23214],[176.80767],[-2.6994]
['t-HCOOH'],['Formic Acid'],"['20(1,19)-19(2,18)']",[379.7790693],[-5.03208],[234.43421],[-4.5161]
['t-HCOOH'],['Formic Acid'],"['20(3,18)-20(2,19)']",[380.0509507],[-4.96679],[255.70205],[-4.4819]
['t-HCOOH'],['Formic Acid'],"['20(2,19)-20(0,20)']",[380.6249258],[-5.45336],[237.4627],[-4.9427]
['t-HCOOH' 't-HCOOH' 't-HCOOH' 't-HCOOH'],['Formic Acid' 'Formic Acid' 'Formic Acid' 'Formic Acid'],"['17(10,8)-16(10,7)' '17(10,8)-16(10,7)' '17(9,8)-16(9,7)'
 '17(9,8)-16(9,7)']",[382.4379932 382.4379932 382.4439019 382.4439019],[-3.39464 -3.39464 -3.35302 -3.35302],[482.41792 482.41792 422.25768 422.25768],[-3.3093 -3.3093 -3.1806 -3.1806]
['t-HCOOH' 't-HCOOH'],['Formic Acid' 'Formic Acid'],"['17(8,9)-16(8,8)' '17(8,9)-16(8,8)']",[382.4794737 382.4794737],[-3.31877 -3.31877],[368.38699 368.38699],[-3.0684 -3.0684]
['t-HCOOH' 't-HCOOH'],['Formic Acid' 'Formic Acid'],"['17(7,11)-16(7,10)' '17(7,10)-16(7,9)']",[382.5600453 382.5600474],[-3.29043 -3.29043],[320.82617 320.82617],[-2.9713 -2.9713]
['t-HCOOH' 't-HCOOH'],['Formic Acid' 'Formic Acid'],"['17(6,12)-16(6,11)' '17(6,11)-16(6,10)']",[382.7154224 382.7155885],[-3.26705 -3.26705],[279.59665 279.59666],[-2.8884 -2.8884]
