Species,ChemicalName,QNs,Freq,log10_Aij,EU_K,CDMS/JPL Intensity
13C18O,Carbon Monoxide,"J=1-0,F=1/2-1/2",104.7114035,-7.26326,5.02533,-5.3069
13C18O,Carbon Monoxide,"J=2-1,F=5/2-3/2",209.4191721,-6.28123,15.07581,-4.4607
13C18O,Carbon Monoxide,"J=3-2,F=7/2-5/2",314.1196752,-5.72343,30.15113,-3.9722
13C18O,Carbon Monoxide,"J=4-3,F=9/2-7/2",418.8092763,-5.33349,50.25068,-3.6357
13C18O,Carbon Monoxide,"J=5-4,F=11/2-9/2",523.4843486,-5.0338,75.37372,-3.3864
13C18O,Carbon Monoxide,"J=6-5,F=13/2-11/2",628.1412665,-4.79054,105.51963,-3.1953
13C18O,Carbon Monoxide,"J=7-6,F=13/2-11/2",732.77636,-4.58611,140.6871,-3.047
13C18O,Carbon Monoxide,"J=8-7,F=15/2-13/2",837.386054,-4.40974,180.87508,-2.9319
13C18O,Carbon Monoxide,"J=9-8,F=17/2-15/2",941.966695,-4.25497,226.0821,-2.8442
